episode,baseline_loss,proposed_loss,baseline_reward,proposed_reward,baseline_latency_ms,proposed_latency_ms,baseline_throughput_mbps,proposed_throughput_mbps,v2v_warning_success_rate,v2v_warnings_attempted,v2v_warnings_delivered,edge_utilization_rate,grover_action_latency_ms,grover_action_match_rate,grover_uav_match_rate,grover_path_match_rate,grover_resource_match_rate,privacy_epsilon,privacy_epsilon_mean_over_clients,fed_rounds_so_far
206,9.566455866054943,9.84800107395616,-1.5998278309192002,-1.6318831248733847,399.9569577298,407.9707812183462,3.2003443752183283,3.137479591497861,1.0,38,38,0.13263484183698893,25.780114765130747,1.0,1.0,1.0,1.0,18.19890106572373,18.19890106572373,2484
207,8.814645217265934,10.323602951641078,-1.9834326269329157,-1.8070335425300195,495.85815673322895,451.7583856325048,2.581383370665491,2.833372972607643,1.0,33,33,0.1441045794636011,28.535637647752726,1.0,1.0,1.0,1.0,18.24280680158622,18.24280680158622,2496
208,7.964773570730661,6.639335574276629,-1.7206117134762169,-1.4240545792362054,430.1529283690542,356.0136448090513,2.975685891185682,3.5953678143053502,0.896551724137931,29,26,0.13552228780463338,25.77847593287895,1.0,1.0,1.0,1.0,18.286607121059948,18.286607121059948,2508
209,8.863607235563299,4.9714460088950245,-1.532661607957541,-1.3038501131631501,383.1654019893853,325.9625282907875,3.3405938880553188,3.9268317334258938,1.0,39,39,0.1385771812250217,23.988520184685314,1.0,1.0,1.0,1.0,18.33030277982337,18.33030277982337,2520
210,12.250468519050628,6.289419911297348,-2.0137966236434584,-1.5809137131357855,503.44915591086465,395.22842828394636,2.542461309095179,3.2386334291732726,1.0,54,54,0.14290490187704563,27.936201417195367,1.0,1.0,1.0,1.0,18.373894524569373,18.373894524569373,2532
211,11.048290559789166,7.290034593626236,-1.9285846777761788,-1.5508698383308481,482.1461694440446,387.7174595827121,2.654796576473787,3.301373122009061,1.0,59,59,0.14088483403126398,26.20751439446546,1.0,1.0,1.0,1.0,18.41738309315415,18.41738309315415,2544
212,4.489114764534558,4.480154566156368,-1.4416105462096926,-1.3644672628816037,360.4026365524231,341.1168157204009,3.5515833409110344,3.7523802433977993,1.0,45,45,0.13910266136129698,23.92385502338011,1.0,1.0,1.0,1.0,18.460769214742932,18.460769214742932,2556
213,7.017564250233893,6.14418027709083,-1.522659137556131,-1.4708029647583392,380.6647843890328,367.70074118958473,3.362538518120085,3.481091704789461,1.0,57,57,0.15101074458410343,24.353145044418067,1.0,1.0,1.0,1.0,18.504053609952614,18.504053609952614,2568
214,11.168731930394037,8.305266530883577,-1.9889962357341797,-1.6919640354677312,497.2490589335448,422.9910088669328,2.5741627399863343,3.026069049147734,1.0,26,26,0.13320496243735155,28.039094466094422,1.0,1.0,1.0,1.0,18.54723699099142,18.54723699099142,2580
215,7.207626704669868,6.240085375146009,-1.4610377023649885,-1.4026394691524342,365.2594255912472,350.6598672881085,3.5043585745338612,3.6502608921263544,1.0,43,43,0.140849898258845,23.504637908771524,1.0,1.0,1.0,1.0,18.590320061795612,18.590320061795612,2592
216,5.600979117055734,4.947518003522418,-1.5027136795213687,-1.3098458574311656,375.6784198803421,327.46146435779133,3.40716935619484,3.908856886444033,1.0,50,50,0.13524346984922886,22.965277495762223,1.0,1.0,1.0,1.0,18.633303518163395,18.633303518163395,2604
217,5.730665820185095,6.941057334343593,-1.4043415173691887,-1.4649236774127399,351.08537934229713,366.2309193531849,3.645836811541048,3.495062629503427,1.0,30,30,0.13271355535835028,24.19751785947228,1.0,1.0,1.0,1.0,18.676188047886015,18.676188047886015,2616
218,11.175049776056161,12.121568915589402,-1.7720001571575363,-1.8018649701035694,443.0000392893841,450.46624252589237,2.889390262929201,2.841500381521767,1.0,45,45,0.1340795885771513,26.617157787332157,1.0,1.0,1.0,1.0,18.718974330876154,18.718974330876154,2628
219,10.01256810881508,5.504133686384496,-1.8552915002829087,-1.5890614261261256,463.82287507072715,397.2653565315313,2.75967415320949,3.222027742805218,1.0,52,52,0.131522122460107,27.438883055324457,1.0,1.0,1.0,1.0,18.76166303929373,18.76166303929373,2640
220,7.299421696302791,8.827512430793528,-1.487216820660354,-1.6065196120538918,371.8042051650885,401.629903013473,3.4426721974046917,3.187013691948782,1.0,48,48,0.15935645267988244,24.515099320908348,1.0,1.0,1.0,1.0,18.804254837669063,18.804254837669063,2652
221,5.465354296999673,5.143123000200528,-1.6188037747568575,-1.4215666482195577,404.70094368921445,355.39166205488937,3.162829293976052,3.601660186958205,1.0,32,32,0.13959775865077972,25.13309477432838,1.0,1.0,1.0,1.0,18.846750383023604,18.846750383023604,2664
222,6.613241316905866,6.002959468518384,-1.6198078805223732,-1.457997344704099,404.95197013059334,364.4993361760248,3.160868681753077,3.5116662033695984,1.0,42,42,0.1326977073525389,25.410575166816457,1.0,1.0,1.0,1.0,18.88915032498816,18.88915032498816,2676
223,8.380324677874645,6.195942834485322,-1.7650651036114746,-1.5749283243878154,441.2662759028687,393.7320810969538,2.9007428618491407,3.2509415957009833,1.0,34,34,0.14491604889432588,26.023681626179453,1.0,1.0,1.0,1.0,18.93145530591878,18.93145530591878,2688
224,11.731331148495277,6.134011534042656,-1.9318621991564748,-1.6656981897581897,482.9655497891187,416.42454743954744,2.6502925530794013,3.073786134535737,1.0,41,41,0.14383181681235632,27.96340644591172,1.0,1.0,1.0,1.0,18.973665961010287,18.973665961010287,2700
225,4.914944615525504,5.88704494839961,-1.3237419195073785,-1.4293070545738704,330.9354798768447,357.3267636434676,3.8678234212794074,3.5821554113342446,1.0,33,33,0.1507228889192144,24.573242584291577,1.0,1.0,1.0,1.0,19.015782918407552,19.015782918407552,2712
226,6.267869064118713,3.8409019315537685,-1.5421158019375405,-1.269860189217918,385.5289504843852,317.46504730447947,3.3201138290439305,4.03193992809028,1.0,43,43,0.1391020081937313,24.028076774660473,1.0,1.0,1.0,1.0,19.057806799314566,19.057806799314566,2724
227,5.2849319640857475,3.8031378626577257,-1.3842933462674647,-1.265763898807488,346.0733365668662,316.440974701872,3.6986380190335355,4.044988172615523,1.0,53,53,0.14641977722446123,23.29468034594713,1.0,1.0,1.0,1.0,19.099738218101326,19.099738218101326,2736
228,9.078274250845425,8.621169367882734,-1.9391112267133834,-1.8072305631000634,484.77780667834577,451.8076407750159,2.6403848987445313,2.8330640840963435,1.0,37,37,0.13182745904972157,28.200720504827625,1.0,1.0,1.0,1.0,19.14157778240865,19.14157778240865,2748
229,7.853586047499751,8.799565694760531,-1.5892002348047027,-1.6570793485586892,397.30005870117566,414.2698371396723,3.221746314824323,3.0897735853466064,1.0,35,35,0.14003047284980616,25.802276732456594,1.0,1.0,1.0,1.0,19.18332609325089,19.18332609325089,2760
230,9.444756442448124,5.584403329751997,-1.8484095635668911,-1.4470831077081503,462.10239089172273,361.7707769270376,2.7699488797925795,3.5381520057330444,1.0,33,33,0.14544508016357818,26.142345641403164,1.0,1.0,1.0,1.0,19.224983745116678,19.224983745116678,2772
231,6.29012541162471,8.745414109619256,-1.549629665993144,-1.6427193524513657,387.40741649828607,410.6798381128414,3.3040152188352923,3.1167831512787774,1.0,46,46,0.13010448465744653,25.701492075476484,1.0,1.0,1.0,1.0,19.26655132606768,19.26655132606768,2784
232,5.11888070187221,2.5322514653477506,-1.5031155846964352,-1.2816874578936845,375.77889617410887,320.4218644734212,3.4062583424241586,3.9947336368682023,1.0,28,28,0.13165781584878763,24.175489499650155,1.0,1.0,1.0,1.0,19.30802941783548,19.30802941783548,2796
233,7.79418221306211,8.981417749348717,-1.7086899550080448,-1.692890569573013,427.17248875201125,423.22264239325324,2.9964476498463957,3.024412854571802,1.0,30,30,0.15095624327659607,27.013075077133333,1.0,1.0,1.0,1.0,19.34941859591653,19.34941859591653,2808
234,7.728900684198986,7.510909129986733,-1.6763331338736187,-1.6504870840567853,419.0832834684048,412.6217710141964,3.0542855095686505,3.1021145511877535,1.0,42,42,0.15213055008401474,26.783630388031494,1.0,1.0,1.0,1.0,19.390719429665324,19.390719429665324,2820
235,8.637068210169673,7.710880356821387,-1.8013869808179113,-1.6492752626762262,450.3467452044779,412.3188156690565,2.84225435984626,3.1043938606657693,1.0,38,38,0.1436977836613854,26.63261833067523,1.0,1.0,1.0,1.0,19.431932482385797,19.431932482385797,2832
236,6.388577753328718,6.260142913505358,-1.4995914410580446,-1.4947006163116452,374.8978602645113,373.67515407791126,3.4142632851969035,3.4254351300357535,1.0,40,40,0.1302485535852611,24.88326171920475,1.0,1.0,1.0,1.0,19.473058311420942,19.473058311420942,2844
237,7.2546384846791625,5.499864722107304,-1.5551692718316643,-1.3911091453583067,388.7923179579161,347.7772863395767,3.292246119272733,3.6805163829767267,1.0,49,49,0.1482147586842378,24.42152122927382,1.0,1.0,1.0,1.0,19.514097468240752,19.514097468240752,2856
238,4.864027354322995,4.70598097803304,-1.4046849642207222,-1.320888044546998,351.1712410551805,330.2220111367496,3.6449454008646174,3.8761801358842005,1.0,46,46,0.13839388824999332,23.169963695284377,1.0,1.0,1.0,1.0,19.55505049852851,19.55505049852851,2868
239,4.242131864574428,2.507071691681631,-1.3099626515857146,-1.1659391970080661,327.49066289642866,291.48479925201656,3.9085083790764727,4.391309609573559,1.0,41,41,0.1343551535780231,21.73819679563753,1.0,1.0,1.0,1.0,19.595917942265427,19.595917942265427,2880
240,8.207247925573029,7.555949255242012,-1.7825840462958462,-1.5663556883382757,445.6460115739615,391.5889220845689,2.8722348383175538,3.2687339396275537,1.0,42,42,0.1376917278394103,25.367926760715836,1.0,1.0,1.0,1.0,19.636700333813724,19.636700333813724,2892
241,5.467088075820357,7.679055611952208,-1.424977339328331,-1.4636704684227528,356.24433483208276,365.9176171056882,3.5930395934670325,3.4980551363568186,1.0,29,29,0.13323060454179844,24.14760086449094,1.0,1.0,1.0,1.0,19.677398201998148,19.677398201998148,2904
242,5.314016337661694,6.853953536371894,-1.3614247015771657,-1.4452897721826556,340.3561753942915,361.32244304566393,3.7607661988714085,3.542542193644566,1.0,39,39,0.12676495189468065,24.09291108736508,1.0,1.0,1.0,1.0,19.718012070185978,19.718012070185978,2916
243,7.1828302326612175,7.447141399211735,-1.5899164291467072,-1.56610066133916,397.47910728667676,391.52516533479,3.2202950457892023,3.269266226873264,1.0,47,47,0.14996206108480692,24.96998543567844,1.0,1.0,1.0,1.0,19.75854245636555,19.75854245636555,2928
244,13.250581247188771,10.061758395507544,-2.0836683762817,-1.70216327866554,520.917094070425,425.54081966638495,2.4572048308073975,3.007937055259453,1.0,25,25,0.1363369831815362,27.12663388529442,1.0,1.0,1.0,1.0,19.798989873223327,19.798989873223327,2940
245,6.480335971883808,3.628524490360481,-1.5381722922434022,-1.2889013329796475,384.54307306085053,322.22533324491184,3.328625815078592,3.9723754402237463,1.0,27,27,0.14880410426606736,23.83586985425103,1.0,1.0,1.0,1.0,19.839354828219587,19.839354828219587,2952
246,7.142347198212519,9.057790666546984,-1.6256294942016571,-1.7332210305898457,406.4073735504142,433.3052576474615,3.1495491551193964,2.954037546069686,1.0,32,32,0.1349169077972571,26.46603372746873,1.0,1.0,1.0,1.0,19.87963782366268,19.87963782366268,2964
247,5.570104511144261,8.516130225771727,-1.667290043187875,-1.6426123484989184,416.82251079696874,410.65308712472955,3.0708514219940457,3.11698618647233,1.0,39,39,0.1356612347687284,24.954218436815683,1.0,1.0,1.0,1.0,19.919839356781967,19.919839356781967,2976
248,10.665802574367262,3.1930206553467237,-1.7733248458832283,-1.2454194541476524,443.3312114708071,311.3548635369131,2.887231863855105,4.111064736421719,1.0,32,32,0.13963971380144358,25.36090908602473,1.0,1.0,1.0,1.0,19.95995991979943,19.95995991979943,2988
249,6.73338249597388,6.5377031311121145,-1.623456090757937,-1.5306128452621313,405.8640226894842,382.6532113155328,3.1537656171591584,3.3450653546051705,1.0,27,27,0.1329831387847662,25.22902280016857,1.0,1.0,1.0,1.0,19.999999999999993,19.999999999999993,3000
