episode,step,cluster_id,selected_policy,selected_max_latency_s,classical_best_max_latency_s,match,success_probability
104,13,0,DemandProportional,0.002984181233695249,0.002984181233695249,1,1.0
104,13,1,DemandProportional,0.0022368193188290245,0.0022368193188290245,1,1.0
104,13,2,DemandProportional,0.0064611593054645184,0.0064611593054645184,1,1.0
104,13,3,DemandProportional,0.002496214969744162,0.002496214969744162,1,1.0
104,14,0,DemandProportional,0.004161426048058626,0.004161426048058626,1,1.0
104,14,1,DemandProportional,0.004474177196689287,0.004474177196689287,1,1.0
104,14,2,DemandProportional,0.008815393076999816,0.008815393076999816,1,1.0
104,14,3,DemandProportional,0.00416170502219907,0.00416170502219907,1,1.0
104,15,0,DemandProportional,0.0042551106523047375,0.0042551106523047375,1,1.0
104,15,1,DemandProportional,0.0055799800375228225,0.0055799800375228225,1,1.0
104,15,2,DemandProportional,0.0018718956134710992,0.0018718956134710992,1,1.0
104,15,3,DemandProportional,0.0011536134867060378,0.0011536134867060378,1,1.0
104,16,0,DemandProportional,0.0027790168177663052,0.0027790168177663052,1,1.0
104,16,1,DemandProportional,0.009676656792530871,0.009676656792530871,1,1.0
104,16,2,DemandProportional,0.004064687967754838,0.004064687967754838,1,1.0
104,16,3,DemandProportional,0.0013596180066841519,0.0013596180066841519,1,1.0
104,17,0,DemandProportional,0.003943322493069576,0.003943322493069576,1,1.0
104,17,1,DemandProportional,0.005859189271799225,0.005859189271799225,1,1.0
104,17,2,DemandProportional,0.0005158775976810102,0.0005158775976810102,1,1.0
104,17,3,DemandProportional,0.0036635966830394265,0.0036635966830394265,1,1.0
104,18,0,DemandProportional,0.003967400521394839,0.003967400521394839,1,1.0
104,18,1,DemandProportional,0.005765834560046523,0.005765834560046523,1,1.0
104,18,2,DemandProportional,0.0012510908154936588,0.0012510908154936588,1,1.0
104,18,3,DemandProportional,0.003908723836822229,0.003908723836822229,1,1.0
104,19,0,DemandProportional,0.001288688734929278,0.001288688734929278,1,1.0
104,19,1,DemandProportional,0.006998426669084762,0.006998426669084762,1,1.0
104,19,2,DemandProportional,0.0028978449221874272,0.0028978449221874272,1,1.0
104,19,3,DemandProportional,0.0023324483194220166,0.0023324483194220166,1,1.0
104,20,0,DemandProportional,0.00329031163038412,0.00329031163038412,1,1.0
104,20,1,DemandProportional,0.006127855279013133,0.006127855279013133,1,1.0
104,20,2,DemandProportional,0.0016066920618557092,0.0016066920618557092,1,1.0
104,20,3,DemandProportional,0.0028288387797891688,0.0028288387797891688,1,1.0
104,21,0,DemandProportional,0.0019664921629567117,0.0019664921629567117,1,1.0
104,21,1,DemandProportional,0.005781887467444153,0.005781887467444153,1,1.0
104,21,2,DemandProportional,0.0029484278314884254,0.0029484278314884254,1,1.0
104,21,3,DemandProportional,0.004254255025614896,0.004254255025614896,1,1.0
104,22,0,DemandProportional,0.0036179147430679594,0.0036179147430679594,1,1.0
104,22,1,DemandProportional,0.0036212077277883664,0.0036212077277883664,1,1.0
104,22,2,DemandProportional,0.003342031067479098,0.003342031067479098,1,1.0
104,22,3,DemandProportional,0.002172808615467518,0.002172808615467518,1,1.0
104,23,0,DemandProportional,0.007784490318272493,0.007784490318272493,1,1.0
104,23,1,DemandProportional,0.0007681668332769684,0.0007681668332769684,1,1.0
104,23,2,DemandProportional,0.006736583130788397,0.006736583130788397,1,1.0
104,23,3,DemandProportional,0.005696842413125769,0.005696842413125769,1,1.0
105,0,0,DemandProportional,0.0030620672290749243,0.0030620672290749243,1,1.0
105,0,1,DemandProportional,0.004141314989167783,0.004141314989167783,1,1.0
105,0,2,DemandProportional,0.003399467870215936,0.003399467870215936,1,1.0
105,0,3,DemandProportional,0.002944539840716692,0.002944539840716692,1,1.0
105,1,0,DemandProportional,0.0042714509605749525,0.0042714509605749525,1,1.0
105,1,1,DemandProportional,0.00181073784830751,0.00181073784830751,1,1.0
105,1,2,DemandProportional,0.0018356030517821438,0.0018356030517821438,1,1.0
105,1,3,DemandProportional,0.0030391201923359004,0.0030391201923359004,1,1.0
105,2,0,DemandProportional,0.0011399059427744907,0.0011399059427744907,1,1.0
105,2,1,DemandProportional,0.003083204974676873,0.003083204974676873,1,1.0
105,2,2,DemandProportional,0.003144809963666708,0.003144809963666708,1,1.0
105,2,3,DemandProportional,0.0019966062390298677,0.0019966062390298677,1,1.0
105,3,0,DemandProportional,0.002455771879390313,0.002455771879390313,1,1.0
105,3,1,DemandProportional,0.0019335278786335101,0.0019335278786335101,1,1.0
105,3,2,DemandProportional,0.003413109421713732,0.003413109421713732,1,1.0
105,3,3,DemandProportional,0.003126877311902629,0.003126877311902629,1,1.0
105,4,0,DemandProportional,0.008977813146447303,0.008977813146447303,1,1.0
105,4,1,DemandProportional,0.008360790071366633,0.008360790071366633,1,1.0
105,4,2,DemandProportional,0.011770514834035377,0.011770514834035377,1,1.0
105,4,3,DemandProportional,0.004424603553149447,0.004424603553149447,1,1.0
105,5,0,DemandProportional,0.0006158527626097623,0.0006158527626097623,1,1.0
105,5,1,DemandProportional,0.0023031896934946647,0.0023031896934946647,1,1.0
105,5,2,DemandProportional,0.003658687725478035,0.003658687725478035,1,1.0
105,5,3,DemandProportional,0.00468816497024561,0.00468816497024561,1,1.0
105,6,0,DemandProportional,0.0048906622011132975,0.0048906622011132975,1,1.0
105,6,1,DemandProportional,0.0031542625223047994,0.0031542625223047994,1,1.0
105,6,2,DemandProportional,0.0041752499446229665,0.0041752499446229665,1,1.0
105,6,3,DemandProportional,0.0021280759663301675,0.0021280759663301675,1,1.0
105,7,0,DemandProportional,0.005601613345740655,0.005601613345740655,1,1.0
105,7,1,DemandProportional,0.00345190859809779,0.00345190859809779,1,1.0
105,7,2,DemandProportional,0.0003251678149544029,0.0003251678149544029,1,1.0
105,7,3,DemandProportional,0.004635318449904902,0.004635318449904902,1,1.0
105,8,0,DemandProportional,0.0016558123497955582,0.0016558123497955582,1,1.0
105,8,1,DemandProportional,0.004576852516591412,0.004576852516591412,1,1.0
105,8,2,DemandProportional,0.002106795108683118,0.002106795108683118,1,1.0
105,8,3,DemandProportional,0.006398752301918494,0.006398752301918494,1,1.0
105,9,0,DemandProportional,0.005895889962768554,0.005895889962768554,1,1.0
105,9,1,DemandProportional,0.003344796653400959,0.003344796653400959,1,1.0
105,9,2,DemandProportional,0.001713853198372885,0.001713853198372885,1,1.0
105,9,3,DemandProportional,0.007127524517448831,0.007127524517448831,1,1.0
105,10,0,DemandProportional,0.0031988865937590096,0.0031988865937590096,1,1.0
105,10,1,DemandProportional,0.004498167994859806,0.004498167994859806,1,1.0
105,10,2,DemandProportional,0.0028038489379006424,0.0028038489379006424,1,1.0
105,10,3,DemandProportional,0.0036290358325626643,0.0036290358325626643,1,1.0
105,11,0,DemandProportional,0.006968745935953973,0.006968745935953973,1,1.0
105,11,1,DemandProportional,0.0071004028911449205,0.0071004028911449205,1,1.0
105,11,2,DemandProportional,0.0020625608542157417,0.0020625608542157417,1,1.0
105,11,3,DemandProportional,0.003194100982611753,0.003194100982611753,1,1.0
105,12,0,DemandProportional,0.0032074341469061113,0.0032074341469061113,1,1.0
105,12,1,DemandProportional,0.004749667999457091,0.004749667999457091,1,1.0
105,12,2,DemandProportional,0.003711035005661645,0.003711035005661645,1,1.0
105,12,3,DemandProportional,0.0037702875729407523,0.0037702875729407523,1,1.0
105,13,0,DemandProportional,0.001860049478051028,0.001860049478051028,1,1.0
105,13,1,DemandProportional,0.002502592801483876,0.002502592801483876,1,1.0
105,13,2,DemandProportional,0.0013841021157634905,0.0013841021157634905,1,1.0
105,13,3,DemandProportional,0.007946995435821145,0.007946995435821145,1,1.0
105,14,0,DemandProportional,0.010151111788630877,0.010151111788630877,1,1.0
105,14,1,DemandProportional,0.010462055170346273,0.010462055170346273,1,1.0
105,14,2,DemandProportional,0.0039785507030845055,0.0039785507030845055,1,1.0
105,14,3,DemandProportional,0.00560728062414835,0.00560728062414835,1,1.0
105,15,0,DemandProportional,0.006772354622387319,0.006772354622387319,1,1.0
105,15,1,DemandProportional,0.003901220720381733,0.003901220720381733,1,1.0
105,15,2,DemandProportional,0.004656111354547011,0.004656111354547011,1,1.0
105,15,3,DemandProportional,0.0034339540345211315,0.0034339540345211315,1,1.0
105,16,0,DemandProportional,0.0015072285177347333,0.0015072285177347333,1,1.0
105,16,1,DemandProportional,0.0028446794814137584,0.0028446794814137584,1,1.0
105,16,2,DemandProportional,0.0018146287161768886,0.0018146287161768886,1,1.0
105,16,3,DemandProportional,0.005401827661574154,0.005401827661574154,1,1.0
105,17,0,DemandProportional,0.004419828919935822,0.004419828919935822,1,1.0
105,17,1,DemandProportional,0.006800638198197316,0.006800638198197316,1,1.0
105,17,2,DemandProportional,0.0011775771076174898,0.0011775771076174898,1,1.0
105,17,3,DemandProportional,0.0023516529162296786,0.0023516529162296786,1,1.0
105,18,0,DemandProportional,0.005071916354315113,0.005071916354315113,1,1.0
105,18,1,DemandProportional,0.0048350027521843406,0.0048350027521843406,1,1.0
105,18,2,DemandProportional,0.0015755973258282214,0.0015755973258282214,1,1.0
105,18,3,DemandProportional,0.005006030908612843,0.005006030908612843,1,1.0
105,19,0,DemandProportional,0.005205512818428399,0.005205512818428399,1,1.0
105,19,1,DemandProportional,0.0012879882734937007,0.0012879882734937007,1,1.0
105,19,2,DemandProportional,0.004103385130234728,0.004103385130234728,1,1.0
105,19,3,DemandProportional,0.004818041314970654,0.004818041314970654,1,1.0
105,20,0,DemandProportional,0.003320414897047522,0.003320414897047522,1,1.0
105,20,1,DemandProportional,0.0016849519935113048,0.0016849519935113048,1,1.0
105,20,2,DemandProportional,0.0024517016860138925,0.0024517016860138925,1,1.0
105,20,3,DemandProportional,0.0034132531598316646,0.0034132531598316646,1,1.0
105,21,0,DemandProportional,0.004679597187289016,0.004679597187289016,1,1.0
105,21,1,DemandProportional,0.010235886937059808,0.010235886937059808,1,1.0
105,21,2,DemandProportional,0.001550868776534463,0.001550868776534463,1,1.0
105,21,3,DemandProportional,0.002130088675100974,0.002130088675100974,1,1.0
105,22,0,DemandProportional,0.00907178722224309,0.00907178722224309,1,1.0
105,22,1,DemandProportional,0.005640812056679455,0.005640812056679455,1,1.0
105,22,2,DemandProportional,0.006307481169135688,0.006307481169135688,1,1.0
105,22,3,DemandProportional,0.005591081291313071,0.005591081291313071,1,1.0
105,23,0,DemandProportional,0.00793054134492369,0.00793054134492369,1,1.0
105,23,1,DemandProportional,0.0026424849850921906,0.0026424849850921906,1,1.0
105,23,2,DemandProportional,0.00442882249459369,0.00442882249459369,1,1.0
105,23,3,DemandProportional,0.004383174979877626,0.004383174979877626,1,1.0
106,0,0,DemandProportional,0.0019530235966344468,0.0019530235966344468,1,1.0
106,0,1,DemandProportional,0.004681763917117643,0.004681763917117643,1,1.0
106,0,2,DemandProportional,0.0024497306720254776,0.0024497306720254776,1,1.0
106,0,3,DemandProportional,0.006029564352595213,0.006029564352595213,1,1.0
106,1,0,DemandProportional,0.003313848668426778,0.003313848668426778,1,1.0
106,1,1,DemandProportional,0.002636161734504288,0.002636161734504288,1,1.0
106,1,2,DemandProportional,0.00616564050201811,0.00616564050201811,1,1.0
106,1,3,DemandProportional,0.0008301018592815772,0.0008301018592815772,1,1.0
106,2,0,DemandProportional,0.004369708082046568,0.004369708082046568,1,1.0
106,2,1,DemandProportional,0.0003539088763670037,0.0003539088763670037,1,1.0
106,2,2,DemandProportional,0.00774757595232036,0.00774757595232036,1,1.0
106,2,3,DemandProportional,0.00430678777209625,0.00430678777209625,1,1.0
106,3,0,DemandProportional,0.005673277218548516,0.005673277218548516,1,1.0
106,3,1,DemandProportional,0.004396451982275586,0.004396451982275586,1,1.0
106,3,2,DemandProportional,0.004691053673407644,0.004691053673407644,1,1.0
106,3,3,DemandProportional,0.0027623955082502288,0.0027623955082502288,1,1.0
106,4,0,DemandProportional,0.005592553855897654,0.005592553855897654,1,1.0
106,4,1,DemandProportional,0.003108779794130309,0.003108779794130309,1,1.0
106,4,2,DemandProportional,0.001973883540615518,0.001973883540615518,1,1.0
106,4,3,DemandProportional,0.002080892281269372,0.002080892281269372,1,1.0
106,5,0,DemandProportional,0.003457870012485924,0.003457870012485924,1,1.0
106,5,1,DemandProportional,0.005979754363817143,0.005979754363817143,1,1.0
106,5,2,DemandProportional,0.006269594896307632,0.006269594896307632,1,1.0
106,5,3,DemandProportional,0.0038656527023581775,0.0038656527023581775,1,1.0
106,6,0,DemandProportional,0.005853034294501918,0.005853034294501918,1,1.0
106,6,1,DemandProportional,0.006001532913344211,0.006001532913344211,1,1.0
106,6,2,DemandProportional,0.0013110407112968917,0.0013110407112968917,1,1.0
106,6,3,DemandProportional,0.008014640402101338,0.008014640402101338,1,1.0
106,7,0,DemandProportional,0.007581601985738695,0.007581601985738695,1,1.0
106,7,1,DemandProportional,0.004498420044454219,0.004498420044454219,1,1.0
106,7,2,DemandProportional,0.0027466256125966123,0.0027466256125966123,1,1.0
106,7,3,DemandProportional,0.005253812170682637,0.005253812170682637,1,1.0
106,8,0,DemandProportional,0.005248728117863903,0.005248728117863903,1,1.0
106,8,1,DemandProportional,0.005190690545693539,0.005190690545693539,1,1.0
106,8,2,DemandProportional,0.003776640538891421,0.003776640538891421,1,1.0
106,8,3,DemandProportional,0.0007693594317235435,0.0007693594317235435,1,1.0
106,9,0,DemandProportional,0.005014588454528315,0.005014588454528315,1,1.0
106,9,1,DemandProportional,0.005050944395196474,0.005050944395196474,1,1.0
106,9,2,DemandProportional,0.0014846908372411554,0.0014846908372411554,1,1.0
106,9,3,DemandProportional,0.00396654211706039,0.00396654211706039,1,1.0
106,10,0,DemandProportional,0.000557508619198102,0.000557508619198102,1,1.0
106,10,1,DemandProportional,0.004944444062518181,0.004944444062518181,1,1.0
106,10,2,DemandProportional,0.0036956673027093707,0.0036956673027093707,1,1.0
106,10,3,DemandProportional,0.0012495598100274558,0.0012495598100274558,1,1.0
106,11,0,DemandProportional,0.002104723251921806,0.002104723251921806,1,1.0
106,11,1,DemandProportional,0.008434447684628702,0.008434447684628702,1,1.0
106,11,2,DemandProportional,0.0009032383883009234,0.0009032383883009234,1,1.0
106,11,3,DemandProportional,0.0022049858179583274,0.0022049858179583274,1,1.0
106,12,0,DemandProportional,0.0051053827363525765,0.0051053827363525765,1,1.0
106,12,1,DemandProportional,0.003872989719568186,0.003872989719568186,1,1.0
106,12,2,DemandProportional,0.003169103856186016,0.003169103856186016,1,1.0
106,12,3,DemandProportional,0.009195994175844468,0.009195994175844468,1,1.0
106,13,0,DemandProportional,0.010338450238063223,0.010338450238063223,1,1.0
106,13,1,DemandProportional,0.004145279715450664,0.004145279715450664,1,1.0
106,13,2,DemandProportional,0.00311460212919058,0.00311460212919058,1,1.0
106,13,3,DemandProportional,0.0005150653938928192,0.0005150653938928192,1,1.0
106,14,0,DemandProportional,0.004277466262422716,0.004277466262422716,1,1.0
106,14,1,DemandProportional,0.005431642940414612,0.005431642940414612,1,1.0
106,14,2,DemandProportional,0.002153265306328583,0.002153265306328583,1,1.0
106,14,3,DemandProportional,0.00704749819754206,0.00704749819754206,1,1.0
106,15,0,DemandProportional,0.006703600534467064,0.006703600534467064,1,1.0
106,15,1,DemandProportional,0.0037557730834717686,0.0037557730834717686,1,1.0
106,15,2,DemandProportional,0.004467677863756194,0.004467677863756194,1,1.0
106,15,3,DemandProportional,0.00419847948424278,0.00419847948424278,1,1.0
106,16,0,DemandProportional,0.007106314189955721,0.007106314189955721,1,1.0
106,16,1,DemandProportional,0.006005900853479001,0.006005900853479001,1,1.0
106,16,2,DemandProportional,0.003775680967737069,0.003775680967737069,1,1.0
106,16,3,DemandProportional,0.004963354683529758,0.004963354683529758,1,1.0
106,17,0,DemandProportional,0.002261422180643141,0.002261422180643141,1,1.0
106,17,1,DemandProportional,0.004030475665802824,0.004030475665802824,1,1.0
106,17,2,DemandProportional,0.0030986937836325495,0.0030986937836325495,1,1.0
106,17,3,DemandProportional,0.005768059787539425,0.005768059787539425,1,1.0
106,18,0,DemandProportional,0.0036701770563032673,0.0036701770563032673,1,1.0
106,18,1,DemandProportional,0.0010105686797038896,0.0010105686797038896,1,1.0
106,18,2,DemandProportional,0.0033586743532950745,0.0033586743532950745,1,1.0
106,18,3,DemandProportional,0.004223970583708177,0.004223970583708177,1,1.0
106,19,0,DemandProportional,0.0018725510703535707,0.0018725510703535707,1,1.0
106,19,1,DemandProportional,0.0030640157381363942,0.0030640157381363942,1,1.0
106,19,2,DemandProportional,0.006750578636448317,0.006750578636448317,1,1.0
106,19,3,DemandProportional,0.003589727331977255,0.003589727331977255,1,1.0
106,20,0,DemandProportional,0.007092802403119213,0.007092802403119213,1,1.0
106,20,1,DemandProportional,0.005307480212864879,0.005307480212864879,1,1.0
106,20,2,DemandProportional,0.0059077666488022195,0.0059077666488022195,1,1.0
106,20,3,DemandProportional,0.007459014377288218,0.007459014377288218,1,1.0
106,21,0,DemandProportional,0.00462697364635699,0.00462697364635699,1,1.0
106,21,1,DemandProportional,0.0034070290993448204,0.0034070290993448204,1,1.0
106,21,2,DemandProportional,0.0034105308067490948,0.0034105308067490948,1,1.0
106,21,3,DemandProportional,0.008158660528980564,0.008158660528980564,1,1.0
106,22,0,DemandProportional,0.003362659605709593,0.003362659605709593,1,1.0
106,22,1,DemandProportional,0.0009616280482723211,0.0009616280482723211,1,1.0
106,22,2,DemandProportional,0.00668672494146544,0.00668672494146544,1,1.0
106,22,3,DemandProportional,0.0014276869926762874,0.0014276869926762874,1,1.0
106,23,0,DemandProportional,0.005424977309266559,0.005424977309266559,1,1.0
106,23,1,DemandProportional,0.004072376992063178,0.004072376992063178,1,1.0
106,23,2,DemandProportional,0.0034236959522342056,0.0034236959522342056,1,1.0
106,23,3,DemandProportional,0.005106944978402395,0.005106944978402395,1,1.0
107,0,0,DemandProportional,0.003011855822358758,0.003011855822358758,1,1.0
107,0,1,DemandProportional,0.0031957023657515926,0.0031957023657515926,1,1.0
107,0,2,DemandProportional,0.0016976642720346257,0.0016976642720346257,1,1.0
107,0,3,DemandProportional,0.005752554493075001,0.005752554493075001,1,1.0
107,1,0,DemandProportional,0.0033536666713666497,0.0033536666713666497,1,1.0
107,1,1,DemandProportional,0.002945022021697678,0.002945022021697678,1,1.0
107,1,2,DemandProportional,0.006105132098939177,0.006105132098939177,1,1.0
107,1,3,DemandProportional,0.004726405307287774,0.004726405307287774,1,1.0
107,2,0,DemandProportional,0.0016486818279837672,0.0016486818279837672,1,1.0
107,2,1,DemandProportional,0.0019873951265873308,0.0019873951265873308,1,1.0
107,2,2,DemandProportional,0.007213547747312818,0.007213547747312818,1,1.0
107,2,3,DemandProportional,0.005813561104884169,0.005813561104884169,1,1.0
107,3,0,DemandProportional,0.002393075470310756,0.002393075470310756,1,1.0
107,3,1,DemandProportional,0.002697771133883913,0.002697771133883913,1,1.0
107,3,2,DemandProportional,0.005947309145143398,0.005947309145143398,1,1.0
107,3,3,DemandProportional,0.005408251767655601,0.005408251767655601,1,1.0
107,4,0,DemandProportional,0.004772118317505947,0.004772118317505947,1,1.0
107,4,1,DemandProportional,0.006007671618007115,0.006007671618007115,1,1.0
107,4,2,DemandProportional,0.004639361051095854,0.004639361051095854,1,1.0
107,4,3,DemandProportional,0.004271514292293675,0.004271514292293675,1,1.0
107,5,0,DemandProportional,0.0006165388163587228,0.0006165388163587228,1,1.0
107,5,1,DemandProportional,0.0022918343658748877,0.0022918343658748877,1,1.0
107,5,2,DemandProportional,0.0020181542985113366,0.0020181542985113366,1,1.0
107,5,3,DemandProportional,0.00853646816842313,0.00853646816842313,1,1.0
107,6,0,DemandProportional,0.003055980789870319,0.003055980789870319,1,1.0
107,6,1,DemandProportional,0.006756494116142185,0.006756494116142185,1,1.0
107,6,2,DemandProportional,0.006143967726257676,0.006143967726257676,1,1.0
107,6,3,DemandProportional,0.0018356809554863581,0.0018356809554863581,1,1.0
107,7,0,DemandProportional,0.004023167029063255,0.004023167029063255,1,1.0
107,7,1,DemandProportional,0.0032251699291210205,0.0032251699291210205,1,1.0
107,7,2,DemandProportional,0.0009458949886241337,0.0009458949886241337,1,1.0
107,7,3,DemandProportional,0.006549589917455434,0.006549589917455434,1,1.0
107,8,0,DemandProportional,0.006879847841856859,0.006879847841856859,1,1.0
107,8,1,DemandProportional,0.007254053168415385,0.007254053168415385,1,1.0
107,8,2,DemandProportional,0.0021774869663539666,0.0021774869663539666,1,1.0
107,8,3,DemandProportional,0.00399782172403452,0.00399782172403452,1,1.0
107,9,0,DemandProportional,0.003229872445421085,0.003229872445421085,1,1.0
107,9,1,DemandProportional,0.004997905152733407,0.004997905152733407,1,1.0
107,9,2,DemandProportional,0.0051588941701028335,0.0051588941701028335,1,1.0
107,9,3,DemandProportional,0.006451451847855227,0.006451451847855227,1,1.0
107,10,0,DemandProportional,0.0030703261083936495,0.0030703261083936495,1,1.0
107,10,1,DemandProportional,0.0047517765138806334,0.0047517765138806334,1,1.0
107,10,2,DemandProportional,0.0024127702039988064,0.0024127702039988064,1,1.0
107,10,3,DemandProportional,0.00467097457884043,0.00467097457884043,1,1.0
107,11,0,DemandProportional,0.006537849715102081,0.006537849715102081,1,1.0
107,11,1,DemandProportional,0.0041644614301331135,0.0041644614301331135,1,1.0
107,11,2,DemandProportional,0.005702512489478887,0.005702512489478887,1,1.0
107,11,3,DemandProportional,0.005500448941166579,0.005500448941166579,1,1.0
107,12,0,DemandProportional,0.006003465723926934,0.006003465723926934,1,1.0
107,12,1,DemandProportional,0.003664573356758282,0.003664573356758282,1,1.0
107,12,2,DemandProportional,0.005098665384880917,0.005098665384880917,1,1.0
107,12,3,DemandProportional,0.004208461423711308,0.004208461423711308,1,1.0
107,13,0,DemandProportional,0.002023151475190374,0.002023151475190374,1,1.0
107,13,1,DemandProportional,0.005441915367849685,0.005441915367849685,1,1.0
107,13,2,DemandProportional,0.006490739830987372,0.006490739830987372,1,1.0
107,13,3,DemandProportional,0.004689726375760829,0.004689726375760829,1,1.0
107,14,0,DemandProportional,0.003932699497023945,0.003932699497023945,1,1.0
107,14,1,DemandProportional,0.0042426470605989395,0.0042426470605989395,1,1.0
107,14,2,DemandProportional,0.0045167130406826295,0.0045167130406826295,1,1.0
107,14,3,DemandProportional,0.0067316389146722866,0.0067316389146722866,1,1.0
107,15,0,DemandProportional,0.0066388119926514685,0.0066388119926514685,1,1.0
107,15,1,DemandProportional,0.005509294664249432,0.005509294664249432,1,1.0
107,15,2,DemandProportional,0.010431414595270956,0.010431414595270956,1,1.0
107,15,3,DemandProportional,0.002864788649221314,0.002864788649221314,1,1.0
107,16,0,DemandProportional,0.00642509811105673,0.00642509811105673,1,1.0
107,16,1,DemandProportional,0.0084529939026164,0.0084529939026164,1,1.0
107,16,2,DemandProportional,0.0025795921622701456,0.0025795921622701456,1,1.0
107,16,3,DemandProportional,0.0008054290381434187,0.0008054290381434187,1,1.0
107,17,0,DemandProportional,0.005317510193589232,0.005317510193589232,1,1.0
107,17,1,DemandProportional,0.005862506669211011,0.005862506669211011,1,1.0
107,17,2,DemandProportional,0.001446079132139912,0.001446079132139912,1,1.0
107,17,3,DemandProportional,0.0026313712167467776,0.0026313712167467776,1,1.0
107,18,0,DemandProportional,0.004528015088014678,0.004528015088014678,1,1.0
107,18,1,DemandProportional,0.006400231595753243,0.006400231595753243,1,1.0
107,18,2,DemandProportional,0.009496367881358467,0.009496367881358467,1,1.0
107,18,3,DemandProportional,0.006736669549468016,0.006736669549468016,1,1.0
107,19,0,DemandProportional,0.005348931985585525,0.005348931985585525,1,1.0
107,19,1,DemandProportional,0.0038654564204023472,0.0038654564204023472,1,1.0
107,19,2,DemandProportional,0.004191498632079067,0.004191498632079067,1,1.0
107,19,3,DemandProportional,0.0039789774112122004,0.0039789774112122004,1,1.0
107,20,0,DemandProportional,0.005020906750392005,0.005020906750392005,1,1.0
107,20,1,DemandProportional,0.0013597456187294488,0.0013597456187294488,1,1.0
107,20,2,DemandProportional,0.002904903137661486,0.002904903137661486,1,1.0
107,20,3,DemandProportional,0.008442730696729222,0.008442730696729222,1,1.0
107,21,0,DemandProportional,0.0028637767429617465,0.0028637767429617465,1,1.0
107,21,1,DemandProportional,0.004949535986640725,0.004949535986640725,1,1.0
107,21,2,DemandProportional,0.005136244771920861,0.005136244771920861,1,1.0
107,21,3,DemandProportional,0.008131507860777399,0.008131507860777399,1,1.0
107,22,0,DemandProportional,0.005708674234663143,0.005708674234663143,1,1.0
107,22,1,DemandProportional,0.006027009885907629,0.006027009885907629,1,1.0
107,22,2,DemandProportional,0.0021882332039759324,0.0021882332039759324,1,1.0
107,22,3,DemandProportional,0.002136178956401216,0.002136178956401216,1,1.0
107,23,0,DemandProportional,0.007243682405880958,0.007243682405880958,1,1.0
107,23,1,DemandProportional,0.0067901757745052315,0.0067901757745052315,1,1.0
107,23,2,DemandProportional,0.002451129611571287,0.002451129611571287,1,1.0
107,23,3,DemandProportional,0.002045683813555903,0.002045683813555903,1,1.0
108,0,0,DemandProportional,0.0028695426260773632,0.0028695426260773632,1,1.0
108,0,1,DemandProportional,0.002710102207473392,0.002710102207473392,1,1.0
108,0,2,DemandProportional,0.00038942640373829107,0.00038942640373829107,1,1.0
108,0,3,DemandProportional,0.005262635222226856,0.005262635222226856,1,1.0
108,1,0,DemandProportional,0.006053312826297882,0.006053312826297882,1,1.0
108,1,1,DemandProportional,0.0028372162039250037,0.0028372162039250037,1,1.0
108,1,2,DemandProportional,0.0041607949020508435,0.0041607949020508435,1,1.0
108,1,3,DemandProportional,0.0055892445928573346,0.0055892445928573346,1,1.0
108,2,0,DemandProportional,0.00484159133562138,0.00484159133562138,1,1.0
108,2,1,DemandProportional,0.0038892774456922036,0.0038892774456922036,1,1.0
108,2,2,DemandProportional,0.0024640830325114074,0.0024640830325114074,1,1.0
108,2,3,DemandProportional,0.0022024455203950503,0.0022024455203950503,1,1.0
108,3,0,DemandProportional,0.003934217633095107,0.003934217633095107,1,1.0
108,3,1,DemandProportional,0.0012421090523375333,0.0012421090523375333,1,1.0
108,3,2,DemandProportional,0.0024090733575016857,0.0024090733575016857,1,1.0
108,3,3,DemandProportional,0.0017864698387028985,0.0017864698387028985,1,1.0
108,4,0,DemandProportional,0.004343568548727331,0.004343568548727331,1,1.0
108,4,1,DemandProportional,0.006916565905393669,0.006916565905393669,1,1.0
108,4,2,DemandProportional,0.0010307377078905202,0.0010307377078905202,1,1.0
108,4,3,DemandProportional,0.004103034927171871,0.004103034927171871,1,1.0
108,5,0,DemandProportional,0.002434212707935639,0.002434212707935639,1,1.0
108,5,1,DemandProportional,0.0020055532649137123,0.0020055532649137123,1,1.0
108,5,2,DemandProportional,0.002216155018765836,0.002216155018765836,1,1.0
108,5,3,DemandProportional,0.005678047952241191,0.005678047952241191,1,1.0
108,6,0,DemandProportional,0.004083978480888753,0.004083978480888753,1,1.0
108,6,1,DemandProportional,0.004565918410970049,0.004565918410970049,1,1.0
108,6,2,DemandProportional,0.001672483115631519,0.001672483115631519,1,1.0
108,6,3,DemandProportional,0.005064689982046181,0.005064689982046181,1,1.0
108,7,0,DemandProportional,0.0016482650361178723,0.0016482650361178723,1,1.0
108,7,1,DemandProportional,0.006191092337507394,0.006191092337507394,1,1.0
108,7,2,DemandProportional,0.006906628356445765,0.006906628356445765,1,1.0
108,7,3,DemandProportional,0.008608650515139801,0.008608650515139801,1,1.0
108,8,0,DemandProportional,0.004105232173766626,0.004105232173766626,1,1.0
108,8,1,DemandProportional,0.003432517259373871,0.003432517259373871,1,1.0
108,8,2,DemandProportional,0.0037749231720827247,0.0037749231720827247,1,1.0
108,8,3,DemandProportional,0.0035876081538223728,0.0035876081538223728,1,1.0
108,9,0,DemandProportional,0.004183796011370688,0.004183796011370688,1,1.0
108,9,1,DemandProportional,0.00577802502361289,0.00577802502361289,1,1.0
