episode,step,cluster_id,selected_uav_id,selected_uav_rate_bps,match,success_probability
102,3,2,6,63945502.00516723,1,1.0
102,3,3,10,77883801.69594932,1,1.0
102,4,0,2,87980464.45288995,1,1.0
102,4,1,4,83466658.576855,1,1.0
102,4,2,8,60149816.15982865,1,1.0
102,4,3,10,82990830.38421603,1,1.0
102,5,0,2,61373647.1395616,1,1.0
102,5,1,3,67051507.464108504,1,1.0
102,5,2,6,53248104.10033664,1,1.0
102,5,3,10,76954856.80288695,1,1.0
102,6,0,2,63163027.515181586,1,1.0
102,6,1,3,68511939.45350577,1,1.0
102,6,2,6,59202946.48481834,1,1.0
102,6,3,10,80354209.62820809,1,1.0
102,7,0,2,62159205.51855991,1,1.0
102,7,1,4,94111096.08032557,1,1.0
102,7,2,8,56046409.49029963,1,1.0
102,7,3,10,82454632.66929995,1,1.0
102,8,0,2,60697877.28747016,1,1.0
102,8,1,4,65069480.928792775,1,1.0
102,8,2,8,64023084.2257489,1,1.0
102,8,3,11,64987242.15550695,1,1.0
102,9,0,2,69674207.31750292,1,1.0
102,9,1,3,69402468.3541666,1,1.0
102,9,2,6,57475008.9686709,1,1.0
102,9,3,10,92307800.06802544,1,1.0
102,10,0,0,59029965.12456019,1,1.0
102,10,1,4,80928296.92814377,1,1.0
102,10,2,8,55630346.35036875,1,1.0
102,10,3,10,107334270.88297898,1,1.0
102,11,0,2,77882927.54786666,1,1.0
102,11,1,3,76943266.16336332,1,1.0
102,11,2,7,59309905.49508256,1,1.0
102,11,3,10,76204798.21328868,1,1.0
102,12,0,2,59305705.851519376,1,1.0
102,12,1,3,61872996.0037473,1,1.0
102,12,2,8,81225368.13345437,1,1.0
102,12,3,10,84008409.47301069,1,1.0
102,13,0,2,69168193.1059455,1,1.0
102,13,1,3,67288054.52853069,1,1.0
102,13,2,7,65321031.53728354,1,1.0
102,13,3,11,67744171.30956902,1,1.0
102,14,0,2,93443322.33113033,1,1.0
102,14,1,3,61275608.76287165,1,1.0
102,14,2,8,79814903.79596224,1,1.0
102,14,3,10,82398077.70598927,1,1.0
102,15,0,0,65213660.34414478,1,1.0
102,15,1,3,99353333.90725255,1,1.0
102,15,2,8,69710458.62851427,1,1.0
102,15,3,10,83296890.6567083,1,1.0
102,16,0,2,73741044.4060458,1,1.0
102,16,1,3,69667050.72018977,1,1.0
102,16,2,6,55510918.32590315,1,1.0
102,16,3,10,74653926.49191472,1,1.0
102,17,0,0,80332789.89379387,1,1.0
102,17,1,3,70732692.74693483,1,1.0
102,17,2,8,52763914.64924454,1,1.0
102,17,3,10,72350204.47567394,1,1.0
102,18,0,0,60305785.77109572,1,1.0
102,18,1,4,65027536.94968142,1,1.0
102,18,2,7,62145404.34141275,1,1.0
102,18,3,10,80158241.39930424,1,1.0
102,19,0,2,65409059.34338475,1,1.0
102,19,1,3,92030187.6685849,1,1.0
102,19,2,8,66222325.415460974,1,1.0
102,19,3,10,66326255.18120693,1,1.0
102,20,0,0,62908868.232484,1,1.0
102,20,1,3,58460954.92315082,1,1.0
102,20,2,7,52257839.15514985,1,1.0
102,20,3,10,105260908.90455313,1,1.0
102,21,0,2,77900290.58740832,1,1.0
102,21,1,3,78201856.83427389,1,1.0
102,21,2,7,69685544.35794456,1,1.0
102,21,3,10,90112820.71771985,1,1.0
102,22,0,0,58948788.33391835,1,1.0
102,22,1,3,81924740.1181476,1,1.0
102,22,2,8,72532243.85587186,1,1.0
102,22,3,10,82328402.87225571,1,1.0
102,23,0,2,67819269.84728192,1,1.0
102,23,1,3,94436288.56703866,1,1.0
102,23,2,8,58712357.513677984,1,1.0
102,23,3,10,72315875.25379644,1,1.0
103,0,0,0,58025892.88365298,1,1.0
103,0,1,3,70446020.42764789,1,1.0
103,0,2,8,68149951.58612828,1,1.0
103,0,3,10,78794368.26267189,1,1.0
103,1,0,2,58805791.69021759,1,1.0
103,1,1,4,62674040.53096104,1,1.0
103,1,2,8,64430438.737058476,1,1.0
103,1,3,10,71408607.09000973,1,1.0
103,2,0,2,75352573.37916352,1,1.0
103,2,1,3,63814543.206511825,1,1.0
103,2,2,6,62743890.00765388,1,1.0
103,2,3,10,83530292.95425977,1,1.0
103,3,0,2,64138244.39497635,1,1.0
103,3,1,4,65203831.61875438,1,1.0
103,3,2,7,69604725.54176341,1,1.0
103,3,3,11,68314261.83873025,1,1.0
103,4,0,0,62906077.36465849,1,1.0
103,4,1,4,72783984.5270297,1,1.0
103,4,2,6,61963205.812592335,1,1.0
103,4,3,10,108298932.90110296,1,1.0
103,5,0,2,80827170.95686185,1,1.0
103,5,1,3,69509000.51837109,1,1.0
103,5,2,8,63324249.615494855,1,1.0
103,5,3,11,83094920.38109931,1,1.0
103,6,0,2,67495768.1641947,1,1.0
103,6,1,3,74297254.65650217,1,1.0
103,6,2,6,57339640.98017912,1,1.0
103,6,3,10,68667178.65372954,1,1.0
103,7,0,0,57847302.88596022,1,1.0
103,7,1,3,62710871.850344196,1,1.0
103,7,2,6,52910689.86256565,1,1.0
103,7,3,10,84164789.91486777,1,1.0
103,8,0,0,80959765.26981215,1,1.0
103,8,1,3,79312950.6429476,1,1.0
103,8,2,8,63068505.50526281,1,1.0
103,8,3,11,66611171.28346171,1,1.0
103,9,0,2,77373577.85580899,1,1.0
103,9,1,4,65307242.12643924,1,1.0
103,9,2,8,79274982.44129331,1,1.0
103,9,3,10,78564468.09965247,1,1.0
103,10,0,2,86370135.56031047,1,1.0
103,10,1,3,73581474.18636927,1,1.0
103,10,2,8,81056753.70514926,1,1.0
103,10,3,10,76075001.77552533,1,1.0
103,11,0,2,68558910.94406141,1,1.0
103,11,1,4,63348851.3585836,1,1.0
103,11,2,8,56985229.44083639,1,1.0
103,11,3,10,80130388.95743115,1,1.0
103,12,0,2,96751276.99315754,1,1.0
103,12,1,3,63031572.1436123,1,1.0
103,12,2,7,68880818.76224442,1,1.0
103,12,3,11,64357606.27523191,1,1.0
103,13,0,2,76608266.02127413,1,1.0
103,13,1,4,59489658.290172316,1,1.0
103,13,2,7,72440594.01651481,1,1.0
103,13,3,10,80561428.98904605,1,1.0
103,14,0,2,80180162.28117305,1,1.0
103,14,1,4,66761458.58185611,1,1.0
103,14,2,8,73378912.19474383,1,1.0
103,14,3,10,75884959.08335073,1,1.0
103,15,0,0,75915060.99210618,1,1.0
103,15,1,3,59221666.48092154,1,1.0
103,15,2,8,79456543.8299928,1,1.0
103,15,3,10,77853701.93920831,1,1.0
103,16,0,2,87871176.07762448,1,1.0
103,16,1,3,82369623.17891626,1,1.0
103,16,2,8,71200444.62272348,1,1.0
103,16,3,10,73916327.19145705,1,1.0
103,17,0,2,81137015.71857509,1,1.0
103,17,1,3,91643758.11725748,1,1.0
103,17,2,6,63282297.64683361,1,1.0
103,17,3,10,79658666.63677293,1,1.0
103,18,0,2,61926053.88855173,1,1.0
103,18,1,3,93745989.47671054,1,1.0
103,18,2,8,82100053.69793151,1,1.0
103,18,3,10,95247958.77757038,1,1.0
103,19,0,2,68038855.850503,1,1.0
103,19,1,4,62883583.3256669,1,1.0
103,19,2,8,84149523.34503777,1,1.0
103,19,3,10,87609987.28583513,1,1.0
103,20,0,2,70096850.90543187,1,1.0
103,20,1,3,86942496.24549308,1,1.0
103,20,2,8,75312803.95943256,1,1.0
103,20,3,10,92223394.14881799,1,1.0
103,21,0,2,75714019.74514368,1,1.0
103,21,1,3,88027567.34156482,1,1.0
103,21,2,7,67212246.5498969,1,1.0
103,21,3,10,75949487.21971606,1,1.0
103,22,0,2,107743636.46797386,1,1.0
103,22,1,3,67093855.807814345,1,1.0
103,22,2,8,56227672.9235202,1,1.0
103,22,3,10,63879373.10853818,1,1.0
103,23,0,2,96272553.11560164,1,1.0
103,23,1,3,73307651.87949651,1,1.0
103,23,2,8,59410237.66840449,1,1.0
103,23,3,10,78184864.82489118,1,1.0
104,0,0,2,86710774.2014601,1,1.0
104,0,1,4,71700027.04809543,1,1.0
104,0,2,8,61286975.97118663,1,1.0
104,0,3,10,64399434.97037651,1,1.0
104,1,0,2,72315554.56773289,1,1.0
104,1,1,3,60295244.13091271,1,1.0
104,1,2,6,56638862.19759924,1,1.0
104,1,3,11,71703602.89026178,1,1.0
104,2,0,2,74049533.84842587,1,1.0
104,2,1,3,69878583.24474558,1,1.0
104,2,2,8,64442045.98606666,1,1.0
104,2,3,11,79504981.28633174,1,1.0
104,3,0,2,74996241.44621004,1,1.0
104,3,1,3,64678807.00896599,1,1.0
104,3,2,8,75631374.32503077,1,1.0
104,3,3,11,78905619.24249762,1,1.0
104,4,0,2,87063032.89319298,1,1.0
104,4,1,3,89788028.34852757,1,1.0
104,4,2,6,55975945.060344346,1,1.0
104,4,3,10,89109689.72201839,1,1.0
104,5,0,2,97811137.15956345,1,1.0
104,5,1,3,83240803.5471821,1,1.0
104,5,2,8,75181755.55267869,1,1.0
104,5,3,10,89825536.48190697,1,1.0
104,6,0,0,63916371.75288107,1,1.0
104,6,1,3,74363593.9182693,1,1.0
104,6,2,8,57583792.65907608,1,1.0
104,6,3,10,83227739.47889988,1,1.0
104,7,0,2,80593727.1640947,1,1.0
104,7,1,4,60112570.85491142,1,1.0
104,7,2,7,62264547.24341083,1,1.0
104,7,3,10,76167143.09788504,1,1.0
104,8,0,2,89175922.48379934,1,1.0
104,8,1,4,67956696.03214322,1,1.0
104,8,2,8,63683371.49333268,1,1.0
104,8,3,10,92280649.1382018,1,1.0
104,9,0,2,72254009.62638018,1,1.0
104,9,1,3,65230526.972773425,1,1.0
104,9,2,8,73458462.21165338,1,1.0
104,9,3,10,92087225.55608767,1,1.0
104,10,0,2,100242264.28034274,1,1.0
104,10,1,4,65925987.162812084,1,1.0
104,10,2,8,74293219.3315856,1,1.0
104,10,3,10,95406605.93737604,1,1.0
104,11,0,2,59954543.913639106,1,1.0
104,11,1,3,64310253.37009525,1,1.0
104,11,2,8,71728469.35946849,1,1.0
104,11,3,11,65424373.49778649,1,1.0
104,12,0,2,109558935.45392539,1,1.0
104,12,1,3,90033885.6606877,1,1.0
104,12,2,7,75355996.20437104,1,1.0
104,12,3,10,89430341.36421424,1,1.0
104,13,0,0,60830076.84976172,1,1.0
104,13,1,3,63219691.30162227,1,1.0
104,13,2,8,58716438.46803031,1,1.0
104,13,3,10,75855861.92253171,1,1.0
104,14,0,2,61227299.32623477,1,1.0
104,14,1,4,66263567.66654591,1,1.0
104,14,2,7,56648805.04860829,1,1.0
104,14,3,10,64138968.84964751,1,1.0
104,15,0,2,73228574.60008705,1,1.0
104,15,1,3,74640133.15668167,1,1.0
104,15,2,6,56556057.06345084,1,1.0
104,15,3,10,78182023.95337686,1,1.0
104,16,0,2,66175696.415870674,1,1.0
104,16,1,3,66837609.911411166,1,1.0
104,16,2,8,58628075.6084761,1,1.0
104,16,3,11,69231544.14694324,1,1.0
104,17,0,2,89802279.77139558,1,1.0
104,17,1,3,63244177.160086006,1,1.0
104,17,2,8,70517843.16284563,1,1.0
104,17,3,10,83080102.54691155,1,1.0
104,18,0,2,86442960.6730948,1,1.0
104,18,1,3,72965518.15291983,1,1.0
104,18,2,6,60209547.81065395,1,1.0
104,18,3,11,85527009.07786502,1,1.0
104,19,0,2,68725174.71672146,1,1.0
104,19,1,3,87329185.16745523,1,1.0
104,19,2,8,60463733.41301648,1,1.0
104,19,3,10,73068974.27195862,1,1.0
104,20,0,2,70559734.28003658,1,1.0
104,20,1,3,58525301.39371922,1,1.0
104,20,2,7,69342075.83421701,1,1.0
104,20,3,10,84675163.27816175,1,1.0
104,21,0,0,69975775.61669305,1,1.0
104,21,1,3,88228504.31320788,1,1.0
104,21,2,7,74546810.30043444,1,1.0
104,21,3,10,61102613.03684095,1,1.0
104,22,0,2,81206183.0341135,1,1.0
104,22,1,3,103070861.24217615,1,1.0
104,22,2,7,66748961.03942282,1,1.0
104,22,3,10,103744819.45545508,1,1.0
104,23,0,2,71446420.5361565,1,1.0
104,23,1,3,103541636.25527044,1,1.0
104,23,2,8,74779379.32018815,1,1.0
104,23,3,11,73481844.20861919,1,1.0
105,0,0,0,56717284.343111105,1,1.0
105,0,1,3,71618086.5943669,1,1.0
105,0,2,8,72400651.37745462,1,1.0
105,0,3,10,83655756.5344703,1,1.0
105,1,0,0,70044078.25782052,1,1.0
105,1,1,3,79905424.09313273,1,1.0
105,1,2,6,68701647.4059771,1,1.0
105,1,3,10,84035042.71236308,1,1.0
105,2,0,2,86846644.72813271,1,1.0
105,2,1,3,72350700.38333686,1,1.0
105,2,2,8,74203777.58060032,1,1.0
105,2,3,10,75682937.88789956,1,1.0
105,3,0,2,71410299.72920683,1,1.0
105,3,1,4,82768798.88325897,1,1.0
105,3,2,8,68837398.34511758,1,1.0
105,3,3,10,79633785.08593509,1,1.0
105,4,0,2,79071584.90896857,1,1.0
105,4,1,3,68820482.02188714,1,1.0
105,4,2,8,64824067.361262485,1,1.0
105,4,3,10,88852946.3073464,1,1.0
105,5,0,2,70607233.36499578,1,1.0
105,5,1,3,65443536.46437906,1,1.0
105,5,2,6,67126132.93143812,1,1.0
105,5,3,10,72509713.00604993,1,1.0
105,6,0,2,78811681.83287533,1,1.0
105,6,1,3,83527045.17470032,1,1.0
105,6,2,8,82083313.3684812,1,1.0
105,6,3,10,66399468.495864525,1,1.0
105,7,0,2,76933872.80217639,1,1.0
105,7,1,3,117748941.30708943,1,1.0
105,7,2,8,67405151.3398315,1,1.0
105,7,3,10,96515947.78458932,1,1.0
105,8,0,2,88571861.20559551,1,1.0
105,8,1,3,70324774.4022084,1,1.0
105,8,2,8,64925335.9973847,1,1.0
105,8,3,11,64079056.04905576,1,1.0
105,9,0,2,60020549.24705481,1,1.0
105,9,1,3,68623318.84295322,1,1.0
105,9,2,8,69149298.08383937,1,1.0
105,9,3,10,77388972.8733972,1,1.0
105,10,0,2,69166576.6974784,1,1.0
105,10,1,4,63759618.8948108,1,1.0
105,10,2,7,63463777.21169902,1,1.0
105,10,3,10,95062774.78065081,1,1.0
105,11,0,1,61627452.6917726,1,1.0
105,11,1,3,88429452.04706724,1,1.0
105,11,2,6,61247457.624739595,1,1.0
105,11,3,10,95302170.46250154,1,1.0
105,12,0,2,62231073.85325378,1,1.0
105,12,1,4,74662543.71351562,1,1.0
105,12,2,8,71271999.44466226,1,1.0
105,12,3,10,67447752.79277357,1,1.0
105,13,0,2,78294558.26755354,1,1.0
105,13,1,3,105802911.82665263,1,1.0
105,13,2,6,64919562.89444137,1,1.0
105,13,3,11,83903676.87312444,1,1.0
105,14,0,0,70858177.73100477,1,1.0
105,14,1,3,67139037.7034873,1,1.0
105,14,2,7,56017093.39028949,1,1.0
105,14,3,10,85088108.52935351,1,1.0
105,15,0,0,61102708.56243631,1,1.0
105,15,1,4,86614445.55501583,1,1.0
105,15,2,8,64958351.85643404,1,1.0
105,15,3,10,94800643.4857316,1,1.0
105,16,0,2,78883072.25992036,1,1.0
105,16,1,3,109898641.16381289,1,1.0
105,16,2,6,58025048.63889188,1,1.0
105,16,3,10,79526901.2016462,1,1.0
105,17,0,2,53117158.27728828,1,1.0
105,17,1,3,70146168.2134481,1,1.0
105,17,2,6,66069706.96557608,1,1.0
105,17,3,10,80677943.38595632,1,1.0
105,18,0,2,86286975.43473169,1,1.0
105,18,1,3,75735348.26780485,1,1.0
105,18,2,8,72495856.44098863,1,1.0
105,18,3,10,70823625.39617725,1,1.0
105,19,0,2,67619692.35686079,1,1.0
105,19,1,3,83345016.29050642,1,1.0
105,19,2,6,60029633.40221411,1,1.0
105,19,3,10,91124582.48432079,1,1.0
105,20,0,2,77236690.5175157,1,1.0
105,20,1,4,73338130.7705374,1,1.0
105,20,2,8,65497473.56212816,1,1.0
105,20,3,11,82132939.79774213,1,1.0
105,21,0,2,78617983.00778468,1,1.0
105,21,1,3,75860492.04687506,1,1.0
105,21,2,8,74942206.04278998,1,1.0
105,21,3,10,99709743.52601556,1,1.0
105,22,0,2,57298215.3030839,1,1.0
105,22,1,4,71063245.98006688,1,1.0
105,22,2,8,58270764.29044093,1,1.0
105,22,3,10,73739434.45384489,1,1.0
105,23,0,2,76502322.63367106,1,1.0
105,23,1,3,92596474.82228817,1,1.0
105,23,2,6,58835597.05773875,1,1.0
105,23,3,11,82561022.44077878,1,1.0
106,0,0,2,72580375.86004278,1,1.0
106,0,1,3,78031535.96852927,1,1.0
106,0,2,8,62818360.091702186,1,1.0
106,0,3,10,64600470.654744044,1,1.0
106,1,0,2,78084583.7968009,1,1.0
106,1,1,4,68698597.76025592,1,1.0
106,1,2,8,64144297.60003736,1,1.0
106,1,3,10,80074830.13800907,1,1.0
106,2,0,2,71309247.97976992,1,1.0
106,2,1,3,69931811.41629538,1,1.0
106,2,2,8,66370126.01328042,1,1.0
106,2,3,10,83559068.25797255,1,1.0
106,3,0,2,74101640.60765809,1,1.0
106,3,1,4,69598920.57609475,1,1.0
106,3,2,8,59382959.49841165,1,1.0
106,3,3,10,82852491.83459108,1,1.0
106,4,0,2,79592832.51480576,1,1.0
106,4,1,3,80992590.0400489,1,1.0
106,4,2,8,66979467.250857115,1,1.0
106,4,3,10,65113364.30758951,1,1.0
106,5,0,2,61896867.5450047,1,1.0
106,5,1,3,73763354.78917259,1,1.0
106,5,2,8,56459936.962779015,1,1.0
106,5,3,11,69354862.06609416,1,1.0
106,6,0,2,71988218.49753298,1,1.0
106,6,1,4,60213767.14941217,1,1.0
106,6,2,8,72651354.65807576,1,1.0
106,6,3,10,76066621.45509963,1,1.0
106,7,0,2,91765414.55731288,1,1.0
106,7,1,3,66586892.374216646,1,1.0
106,7,2,8,69869479.32942559,1,1.0
106,7,3,10,117643286.35199693,1,1.0
106,8,0,2,67429147.70720005,1,1.0
106,8,1,3,75974981.51230828,1,1.0
106,8,2,8,57957502.40093697,1,1.0
106,8,3,11,68332397.86605518,1,1.0
106,9,0,2,62501501.65366456,1,1.0
106,9,1,3,85253854.92746073,1,1.0
106,9,2,7,65894969.25186515,1,1.0
106,9,3,10,68271111.33789532,1,1.0
106,10,0,2,68287929.82095264,1,1.0
106,10,1,3,67726523.24403399,1,1.0
106,10,2,6,78349976.70725593,1,1.0
106,10,3,11,63871457.37561489,1,1.0
106,11,0,0,61145390.595801115,1,1.0
106,11,1,3,65266514.66284004,1,1.0
106,11,2,7,62725566.461576775,1,1.0
106,11,3,10,70755324.33181271,1,1.0
106,12,0,0,67718530.08306335,1,1.0
106,12,1,3,81354898.7929745,1,1.0
106,12,2,8,69699376.7726146,1,1.0
106,12,3,11,63860053.470648676,1,1.0
106,13,0,2,70985454.92740488,1,1.0
106,13,1,3,71826498.5070714,1,1.0
106,13,2,8,65464037.827450275,1,1.0
106,13,3,11,109917915.29487287,1,1.0
106,14,0,2,73865370.77652095,1,1.0
106,14,1,3,81867562.34734552,1,1.0
106,14,2,7,57236412.251675755,1,1.0
106,14,3,10,68578571.68870133,1,1.0
106,15,0,2,63255516.000799105,1,1.0
106,15,1,3,62921838.613377735,1,1.0
106,15,2,8,59557258.93449751,1,1.0
106,15,3,11,72334945.87599787,1,1.0
106,16,0,2,71606162.5506901,1,1.0
106,16,1,4,62580139.15845807,1,1.0
106,16,2,8,73850990.5030802,1,1.0
106,16,3,10,86523577.74881332,1,1.0
106,17,0,2,85658498.39672343,1,1.0
106,17,1,3,90039087.6867761,1,1.0
106,17,2,8,85730268.53256741,1,1.0
106,17,3,10,97427850.73114017,1,1.0
106,18,0,2,71599192.4317655,1,1.0
106,18,1,4,61227961.248943165,1,1.0
106,18,2,8,59547759.11147628,1,1.0
106,18,3,10,66948281.13648205,1,1.0
106,19,0,2,83831598.90034515,1,1.0
106,19,1,3,75343997.37687197,1,1.0
106,19,2,8,66109505.821581624,1,1.0
106,19,3,10,75548867.75397632,1,1.0
106,20,0,2,68306924.82627706,1,1.0
106,20,1,3,70375236.58238971,1,1.0
106,20,2,8,63747081.146050625,1,1.0
106,20,3,10,77141555.63910289,1,1.0
106,21,0,0,77076464.64771956,1,1.0
106,21,1,3,61245006.34016703,1,1.0
106,21,2,8,81923994.33696626,1,1.0
106,21,3,10,83450068.24740359,1,1.0
106,22,0,2,61049525.51161819,1,1.0
106,22,1,3,61288466.06597508,1,1.0
106,22,2,8,71629139.9554072,1,1.0
106,22,3,10,78165978.04050614,1,1.0
106,23,0,0,53638086.27910795,1,1.0
106,23,1,3,62711853.79211609,1,1.0
106,23,2,6,53814516.58601717,1,1.0
106,23,3,10,87263465.71116771,1,1.0
107,0,0,2,70054271.65313038,1,1.0
107,0,1,3,71251726.02672987,1,1.0
107,0,2,6,66516197.101858415,1,1.0
107,0,3,11,61028372.65165167,1,1.0
107,1,0,2,61488796.70878468,1,1.0
107,1,1,4,78493050.1157065,1,1.0
107,1,2,6,58988837.1232295,1,1.0
107,1,3,11,60488255.29234218,1,1.0
107,2,0,2,82175549.5591371,1,1.0
107,2,1,3,57012131.129011065,1,1.0
107,2,2,8,65773070.59396024,1,1.0
107,2,3,11,68656957.84929144,1,1.0
107,3,0,2,85299071.5361848,1,1.0
107,3,1,3,66564350.25215624,1,1.0
107,3,2,8,55174498.64273156,1,1.0
107,3,3,10,83488498.13878205,1,1.0
107,4,0,2,81173563.32085164,1,1.0
107,4,1,4,66935444.320278615,1,1.0
107,4,2,7,71463074.36364654,1,1.0
107,4,3,10,89515768.18016435,1,1.0
107,5,0,2,67902443.38283996,1,1.0
107,5,1,3,68794871.40713269,1,1.0
107,5,2,8,66682858.75300346,1,1.0
107,5,3,11,78716549.34506547,1,1.0
107,6,0,2,69655745.6871074,1,1.0
107,6,1,4,60785290.521218635,1,1.0
107,6,2,7,63436450.96001061,1,1.0
107,6,3,10,74215388.9868158,1,1.0
107,7,0,2,78830052.91521637,1,1.0
107,7,1,3,66588231.23191304,1,1.0
107,7,2,8,66848962.4204468,1,1.0
107,7,3,10,67847274.33120483,1,1.0
107,8,0,2,76106609.21927929,1,1.0
107,8,1,3,73840592.35514589,1,1.0
107,8,2,7,63804399.755054,1,1.0
107,8,3,11,75463614.46769111,1,1.0
107,9,0,2,68908066.92671874,1,1.0
107,9,1,3,65321733.00722922,1,1.0
107,9,2,8,83097134.34581643,1,1.0
107,9,3,10,78326622.57766122,1,1.0
107,10,0,0,68232613.03558211,1,1.0
107,10,1,4,69058669.52303265,1,1.0
107,10,2,8,61040255.706530415,1,1.0
107,10,3,10,88380960.8625745,1,1.0
107,11,0,2,80028129.63658054,1,1.0
107,11,1,3,64643758.46070343,1,1.0
107,11,2,8,59084264.01260029,1,1.0
107,11,3,10,72816461.98431855,1,1.0
107,12,0,2,61293893.24678742,1,1.0
107,12,1,3,67025869.43254408,1,1.0
107,12,2,8,66333820.201154344,1,1.0
107,12,3,10,77250384.85333872,1,1.0
107,13,0,2,87994295.9510887,1,1.0
107,13,1,3,81070292.87071164,1,1.0
107,13,2,6,62955669.21806752,1,1.0
107,13,3,10,67751760.48043612,1,1.0
107,14,0,1,59883958.421296075,1,1.0
107,14,1,4,84537957.92410788,1,1.0
107,14,2,7,56405801.87566257,1,1.0
107,14,3,11,72437892.18013336,1,1.0
107,15,0,1,66222275.98442332,1,1.0
107,15,1,3,58676592.788892254,1,1.0
107,15,2,8,76063980.27187386,1,1.0
107,15,3,10,89420837.20079152,1,1.0
107,16,0,2,61566820.31108109,1,1.0
107,16,1,3,68348958.86019877,1,1.0
107,16,2,7,67347477.35246035,1,1.0
107,16,3,10,74176566.57671823,1,1.0
107,17,0,2,89882828.69502977,1,1.0
107,17,1,3,67949810.81707908,1,1.0
107,17,2,8,73083635.75189544,1,1.0
107,17,3,10,65655785.185472034,1,1.0
107,18,0,2,91195199.36892815,1,1.0
107,18,1,4,70764335.58499569,1,1.0
107,18,2,8,63045763.10969789,1,1.0
107,18,3,10,68328629.34650347,1,1.0
107,19,0,2,77833317.13610135,1,1.0
107,19,1,3,78147224.1164946,1,1.0
107,19,2,8,77670223.68189414,1,1.0
107,19,3,10,72433380.4123503,1,1.0
107,20,0,2,74004123.16288735,1,1.0
107,20,1,3,86469898.21184808,1,1.0
107,20,2,7,65662275.63549392,1,1.0
107,20,3,10,77320746.39324152,1,1.0
107,21,0,0,65000627.67420042,1,1.0
107,21,1,3,86326532.01899152,1,1.0
107,21,2,7,78969475.1773018,1,1.0
107,21,3,11,66857244.99431248,1,1.0
107,22,0,2,99460172.99658701,1,1.0
107,22,1,3,75746892.29651102,1,1.0
107,22,2,8,55271143.076826096,1,1.0
107,22,3,10,76470437.01866017,1,1.0
107,23,0,2,63210704.391990244,1,1.0
107,23,1,3,91622586.90106246,1,1.0
107,23,2,7,66548643.63260838,1,1.0
107,23,3,11,77209604.07109511,1,1.0
108,0,0,2,71924258.8725135,1,1.0
108,0,1,3,65544053.82703956,1,1.0
108,0,2,7,58641722.352272354,1,1.0
108,0,3,11,72284507.14937228,1,1.0
108,1,0,2,86398402.29754451,1,1.0
108,1,1,3,82740325.57140853,1,1.0
108,1,2,8,59486797.476193495,1,1.0
108,1,3,11,79614322.84335046,1,1.0
108,2,0,2,89712442.66103667,1,1.0
108,2,1,3,87690803.25338879,1,1.0
108,2,2,7,66037725.324319094,1,1.0
108,2,3,10,64750770.79295708,1,1.0
108,3,0,2,73272334.40892096,1,1.0
108,3,1,3,79414549.93146826,1,1.0
108,3,2,8,62348419.329547636,1,1.0
108,3,3,10,101150821.61028904,1,1.0
108,4,0,2,55378903.26458601,1,1.0
108,4,1,3,70316801.72525471,1,1.0
108,4,2,8,77553114.82556364,1,1.0
108,4,3,11,77707251.54399876,1,1.0
108,5,0,2,74830302.6834414,1,1.0
108,5,1,3,70233496.42900923,1,1.0
108,5,2,7,54232710.05846838,1,1.0
108,5,3,10,81427529.87573454,1,1.0
108,6,0,2,75940170.99413437,1,1.0
108,6,1,3,66017802.778701425,1,1.0
108,6,2,7,61961315.694863886,1,1.0
108,6,3,10,77886806.2896147,1,1.0
108,7,0,0,89316839.64138325,1,1.0
108,7,1,3,75315073.38857187,1,1.0
108,7,2,6,65768420.653752126,1,1.0
108,7,3,10,90468000.68685405,1,1.0
108,8,0,2,62450738.895103395,1,1.0
108,8,1,3,68129370.90266714,1,1.0
108,8,2,8,73342277.66116701,1,1.0
108,8,3,10,72152726.50356592,1,1.0
108,9,0,2,82369529.10977948,1,1.0
108,9,1,4,77530255.6530882,1,1.0
108,9,2,7,54247734.746281594,1,1.0
108,9,3,11,73410567.24494918,1,1.0
108,10,0,0,58030823.5219441,1,1.0
108,10,1,4,66161020.07356005,1,1.0
108,10,2,8,70743494.3761724,1,1.0
108,10,3,10,82418735.8928354,1,1.0
108,11,0,2,71232894.37696113,1,1.0
108,11,1,4,70767950.68132673,1,1.0
108,11,2,8,80484394.8834839,1,1.0
108,11,3,10,79738684.09252001,1,1.0
108,12,0,0,59185166.391478986,1,1.0
108,12,1,3,63612541.66258642,1,1.0
108,12,2,7,60028209.8629365,1,1.0
108,12,3,11,70911869.14280654,1,1.0
108,13,0,1,52774404.17059279,1,1.0
108,13,1,4,82558496.86986117,1,1.0
108,13,2,7,58860365.93173525,1,1.0
108,13,3,10,102081828.0532993,1,1.0
108,14,0,2,70180788.26996936,1,1.0
108,14,1,3,66447570.75669719,1,1.0
108,14,2,7,63194713.429790944,1,1.0
108,14,3,10,81744260.93426213,1,1.0
108,15,0,2,88156566.4359786,1,1.0
108,15,1,4,56284780.64704809,1,1.0
108,15,2,6,68331704.98603562,1,1.0
108,15,3,10,81510594.53959632,1,1.0
108,16,0,2,88991203.84780942,1,1.0
108,16,1,3,62507777.18905021,1,1.0
108,16,2,8,53504508.064968176,1,1.0
108,16,3,11,73395205.64609392,1,1.0
108,17,0,2,75851024.87179524,1,1.0
108,17,1,4,99163236.95743662,1,1.0
108,17,2,8,84463181.77279904,1,1.0
108,17,3,10,83485808.89203705,1,1.0
