episode,step,veh_id,selected_path,selected_latency_ms,classical_best_latency_ms,match,success_probability
142,5,3,Direct,0.3843318544986429,0.3843318544986429,1,1.0
142,5,5,Direct,64.228412793403,64.228412793403,1,1.0
142,5,9,Direct,3.601096976198934,3.601096976198934,1,1.0
142,5,10,Direct,10.794867117936073,10.794867117936073,1,1.0
142,6,3,Direct,11.181840868372262,11.181840868372262,1,1.0
142,6,6,Direct,0.019638006149101373,0.019638006149101373,1,1.0
142,7,10,Direct,0.17599878175288136,0.17599878175288136,1,1.0
142,8,4,Direct,29.240288731245595,29.240288731245595,1,1.0
142,8,5,Direct,0.02172072916750302,0.02172072916750302,1,1.0
142,9,9,Direct,0.2963926410619573,0.2963926410619573,1,1.0
142,10,11,Direct,12.860972728944247,12.860972728944247,1,1.0
142,11,4,Direct,0.09505070720082716,0.09505070720082716,1,1.0
142,11,6,Direct,2.886130101563887,2.886130101563887,1,1.0
142,11,13,Direct,0.03474649115046044,0.03474649115046044,1,1.0
142,12,0,Direct,0.07716819889621,0.07716819889621,1,1.0
142,12,5,Direct,0.223903071470537,0.223903071470537,1,1.0
142,12,6,Direct,4.199493583832009,4.199493583832009,1,1.0
142,13,2,Direct,1.0068841043705672,1.0068841043705672,1,1.0
142,14,2,Direct,0.016522546268637514,0.016522546268637514,1,1.0
142,14,3,Direct,0.011671110049147858,0.011671110049147858,1,1.0
142,15,3,Direct,17.38285673613142,17.38285673613142,1,1.0
142,15,8,Direct,35.841392829637094,35.841392829637094,1,1.0
142,15,11,Direct,1.1172548002762377,1.1172548002762377,1,1.0
142,16,0,Direct,0.4715416024157239,0.4715416024157239,1,1.0
142,16,14,Direct,31.586595468612323,31.586595468612323,1,1.0
142,17,2,Direct,29.87074167976984,29.87074167976984,1,1.0
142,17,5,Direct,26.102689463001752,26.102689463001752,1,1.0
142,17,9,Direct,6.067490072024077,6.067490072024077,1,1.0
142,18,7,Direct,0.012119619701689411,0.012119619701689411,1,1.0
142,19,3,Direct,15.246234708275647,15.246234708275647,1,1.0
142,21,0,Direct,1.6328272002746715,1.6328272002746715,1,1.0
142,21,8,Direct,0.09622311901553827,0.09622311901553827,1,1.0
142,22,3,Direct,13.682431673589665,13.682431673589665,1,1.0
142,23,14,Direct,0.1327410589631311,0.1327410589631311,1,1.0
143,0,10,Direct,9.243207170408363,9.243207170408363,1,1.0
143,1,2,Direct,0.012250211614173057,0.012250211614173057,1,1.0
143,2,7,Direct,113.72507337203578,113.72507337203578,1,1.0
143,2,11,Direct,6.15923411497133,6.15923411497133,1,1.0
143,3,12,Direct,7.423989353781934,7.423989353781934,1,1.0
143,4,10,Direct,36.925658281431936,36.925658281431936,1,1.0
143,5,6,Direct,0.022069180250638386,0.022069180250638386,1,1.0
143,6,1,Direct,60.61195979784663,60.61195979784663,1,1.0
143,6,6,Direct,0.301941006231749,0.301941006231749,1,1.0
143,6,9,Direct,0.3061435222319892,0.3061435222319892,1,1.0
143,6,12,Direct,256.0,256.0,1,1.0
143,7,3,Direct,0.006508616793116112,0.006508616793116112,1,1.0
143,8,1,Direct,13.263515697687556,13.263515697687556,1,1.0
143,8,6,Direct,0.0699974135391814,0.0699974135391814,1,1.0
143,9,6,Direct,0.09082568317368928,0.09082568317368928,1,1.0
143,9,7,Direct,0.04094556869960877,0.04094556869960877,1,1.0
143,9,8,Direct,0.03440650603323446,0.03440650603323446,1,1.0
143,10,0,Direct,2.9922540150763486,2.9922540150763486,1,1.0
143,10,6,Direct,0.04114097924061639,0.04114097924061639,1,1.0
143,11,1,Direct,0.18576897890483396,0.18576897890483396,1,1.0
143,11,3,Direct,2.5940035143003963,2.5940035143003963,1,1.0
143,11,8,Direct,0.03389594126837702,0.03389594126837702,1,1.0
143,12,0,Direct,6.9181924816709275,6.9181924816709275,1,1.0
143,12,3,Direct,0.018011434734935626,0.018011434734935626,1,1.0
143,12,8,Direct,0.36281488137028384,0.36281488137028384,1,1.0
143,14,9,Direct,0.02267529910184544,0.02267529910184544,1,1.0
143,15,1,Direct,0.028487794972781217,0.028487794972781217,1,1.0
143,15,4,Direct,20.016578087837853,20.016578087837853,1,1.0
143,15,10,Direct,0.04955469158950388,0.04955469158950388,1,1.0
143,16,11,Direct,0.22623213617621285,0.22623213617621285,1,1.0
143,18,10,Direct,0.05433533744421535,0.05433533744421535,1,1.0
143,19,2,Direct,13.922373953803,13.922373953803,1,1.0
143,19,3,Direct,6.560140658402837,6.560140658402837,1,1.0
143,19,6,Direct,9.505397606069383,9.505397606069383,1,1.0
143,19,7,Direct,3.262603399644435,3.262603399644435,1,1.0
143,19,8,Direct,6.689955100603868,6.689955100603868,1,1.0
143,19,14,Direct,1.0721491540809174,1.0721491540809174,1,1.0
143,20,1,Direct,0.432939555444972,0.432939555444972,1,1.0
143,20,7,Direct,0.03737814689562794,0.03737814689562794,1,1.0
143,21,7,Direct,0.03333975544422231,0.03333975544422231,1,1.0
143,22,8,Direct,0.6096841747086666,0.6096841747086666,1,1.0
143,22,12,Direct,94.07334299286906,94.07334299286906,1,1.0
143,23,2,Direct,0.15868217749667768,0.15868217749667768,1,1.0
143,23,8,Direct,0.028132002652456956,0.028132002652456956,1,1.0
143,23,11,Direct,14.257733183906648,14.257733183906648,1,1.0
143,23,12,Direct,0.4857325500110831,0.4857325500110831,1,1.0
144,0,2,Direct,0.1533977401301103,0.1533977401301103,1,1.0
144,1,2,Direct,0.8934484927045669,0.8934484927045669,1,1.0
144,3,0,Direct,0.030856575580544745,0.030856575580544745,1,1.0
144,3,4,Direct,0.08909439294826497,0.08909439294826497,1,1.0
144,3,7,Direct,2.1377244902895955,2.1377244902895955,1,1.0
144,3,13,Direct,0.11546326810159259,0.11546326810159259,1,1.0
144,4,0,Direct,0.01665644579348824,0.01665644579348824,1,1.0
144,5,4,Direct,44.88176218978013,44.88176218978013,1,1.0
144,5,12,ViaRelay,25.46646446793353,25.46646446793353,1,1.0
144,5,15,Direct,0.058309689001676226,0.058309689001676226,1,1.0
144,6,10,Direct,26.577313112334906,26.577313112334906,1,1.0
144,7,0,Direct,0.011005295866154556,0.011005295866154556,1,1.0
144,7,9,Direct,0.011582660644755615,0.011582660644755615,1,1.0
144,7,13,Direct,0.10287782393996052,0.10287782393996052,1,1.0
144,7,14,Direct,109.57195230178144,109.57195230178144,1,1.0
144,8,7,Direct,8.834773134447675,8.834773134447675,1,1.0
144,8,10,Direct,0.7182098954705647,0.7182098954705647,1,1.0
144,8,15,Direct,0.597729954903179,0.597729954903179,1,1.0
144,9,10,Direct,43.757457539963,43.757457539963,1,1.0
144,9,12,Direct,1.967980861983459,1.967980861983459,1,1.0
144,9,13,Direct,23.87271994444176,23.87271994444176,1,1.0
144,10,2,Direct,0.016378933256734757,0.016378933256734757,1,1.0
144,10,4,Direct,9.963637165193202,9.963637165193202,1,1.0
144,10,7,Direct,3.638605806988489,3.638605806988489,1,1.0
144,10,10,Direct,0.6669711798481615,0.6669711798481615,1,1.0
144,10,11,Direct,19.827438962482933,19.827438962482933,1,1.0
144,10,15,Direct,32.822845566656426,32.822845566656426,1,1.0
144,12,4,Direct,0.1403194471562267,0.1403194471562267,1,1.0
144,12,7,Direct,17.889252524366363,17.889252524366363,1,1.0
144,12,11,Direct,0.4371277046567205,0.4371277046567205,1,1.0
144,13,2,Direct,0.6898585755579963,0.6898585755579963,1,1.0
144,13,7,Direct,0.01692417319516502,0.01692417319516502,1,1.0
144,13,10,Direct,0.07107102622331146,0.07107102622331146,1,1.0
144,13,15,Direct,5.309817790785622,5.309817790785622,1,1.0
144,14,2,Direct,0.496414442110754,0.496414442110754,1,1.0
144,14,10,Direct,0.586878497099829,0.586878497099829,1,1.0
144,15,12,Direct,0.3566787926709384,0.3566787926709384,1,1.0
144,17,2,Direct,12.297630429151388,12.297630429151388,1,1.0
144,17,9,Direct,8.08320419090345,8.08320419090345,1,1.0
144,18,4,Direct,0.04945521144470452,0.04945521144470452,1,1.0
144,18,15,Direct,0.7245868615555829,0.7245868615555829,1,1.0
144,20,0,Direct,9.99897685540115,9.99897685540115,1,1.0
144,20,4,Direct,15.07974475660169,15.07974475660169,1,1.0
144,20,7,Direct,12.82489927486741,12.82489927486741,1,1.0
144,20,9,Direct,0.04553686052649708,0.04553686052649708,1,1.0
144,20,13,Direct,10.870323820200108,10.870323820200108,1,1.0
144,21,0,Direct,3.0701769377078434,3.0701769377078434,1,1.0
144,22,9,Direct,0.011192311166702898,0.011192311166702898,1,1.0
144,22,11,Direct,0.054694866716709124,0.054694866716709124,1,1.0
144,22,12,Direct,2.414480658504387,2.414480658504387,1,1.0
144,22,14,Direct,29.459161953709046,29.459161953709046,1,1.0
144,23,10,Direct,1.909659785711154,1.909659785711154,1,1.0
144,23,11,Direct,0.06987899478818017,0.06987899478818017,1,1.0
145,0,3,Direct,1.1251548594152867,1.1251548594152867,1,1.0
145,0,5,Direct,31.227764133657836,31.227764133657836,1,1.0
145,0,12,Direct,0.48819097249781185,0.48819097249781185,1,1.0
145,1,6,Direct,0.020448900024511885,0.020448900024511885,1,1.0
145,2,0,Direct,33.08071025780183,33.08071025780183,1,1.0
145,2,12,Direct,0.20366932314159952,0.20366932314159952,1,1.0
145,2,15,Direct,20.83794395959321,20.83794395959321,1,1.0
145,3,11,Direct,0.049865900612927706,0.049865900612927706,1,1.0
145,4,10,Direct,34.35527254960747,34.35527254960747,1,1.0
145,5,3,Direct,0.4407981876189526,0.4407981876189526,1,1.0
145,5,5,Direct,22.507105750813025,22.507105750813025,1,1.0
145,6,3,Direct,0.048300966172841395,0.048300966172841395,1,1.0
145,7,10,Direct,0.47819452294500325,0.47819452294500325,1,1.0
145,8,4,Direct,0.08628226689465865,0.08628226689465865,1,1.0
145,8,10,ViaRelay,132.51911134471385,132.51911134471385,1,1.0
145,9,2,Direct,3.7367980372277865,3.7367980372277865,1,1.0
145,9,4,Direct,0.13134672690957727,0.13134672690957727,1,1.0
145,9,10,Direct,24.52150068382168,24.52150068382168,1,1.0
145,10,2,Direct,2.8935054905923097,2.8935054905923097,1,1.0
145,10,5,Direct,0.8129830941993663,0.8129830941993663,1,1.0
145,10,6,Direct,0.042362361485333365,0.042362361485333365,1,1.0
145,11,0,Direct,0.03919714267882645,0.03919714267882645,1,1.0
145,11,3,Direct,0.18081458461551692,0.18081458461551692,1,1.0
145,11,5,Direct,72.65092653069661,72.65092653069661,1,1.0
145,12,4,Direct,0.21149329924808707,0.21149329924808707,1,1.0
145,12,10,Direct,12.938170587549525,12.938170587549525,1,1.0
145,12,11,Direct,112.05638080838999,112.05638080838999,1,1.0
145,13,10,Direct,0.06415356018395142,0.06415356018395142,1,1.0
145,14,7,Direct,16.70517961010893,16.70517961010893,1,1.0
145,15,3,Direct,0.3995167087622748,0.3995167087622748,1,1.0
145,15,11,Direct,0.0882885957379735,0.0882885957379735,1,1.0
145,16,0,Direct,0.03143677907651797,0.03143677907651797,1,1.0
145,16,5,Direct,8.890230748375016,8.890230748375016,1,1.0
145,16,7,Direct,0.046552465119842484,0.046552465119842484,1,1.0
145,17,0,Direct,3.9224563295621913,3.9224563295621913,1,1.0
145,17,2,Direct,0.03993236478011608,0.03993236478011608,1,1.0
145,18,3,Direct,0.009378579224550324,0.009378579224550324,1,1.0
145,19,7,Direct,0.04100473437788576,0.04100473437788576,1,1.0
145,19,10,Direct,6.511763393615805,6.511763393615805,1,1.0
145,21,2,Direct,0.19434890864533744,0.19434890864533744,1,1.0
145,21,7,Direct,0.03882474126297059,0.03882474126297059,1,1.0
145,21,10,Direct,64.53316953440724,64.53316953440724,1,1.0
145,22,6,Direct,0.01805718358583956,0.01805718358583956,1,1.0
145,22,10,Direct,0.1177676436081313,0.1177676436081313,1,1.0
145,22,11,Direct,0.02760901193461103,0.02760901193461103,1,1.0
145,23,0,Direct,0.010829736009755132,0.010829736009755132,1,1.0
146,2,11,Direct,38.437886805571694,38.437886805571694,1,1.0
146,3,11,Direct,0.7687519460433845,0.7687519460433845,1,1.0
146,5,4,Direct,0.01907018719481283,0.01907018719481283,1,1.0
146,5,10,Direct,0.0788571967290897,0.0788571967290897,1,1.0
146,6,1,Direct,0.8228725214002495,0.8228725214002495,1,1.0
146,6,4,Direct,0.06772166890432668,0.06772166890432668,1,1.0
146,7,2,Direct,0.013137599036192776,0.013137599036192776,1,1.0
146,8,12,Direct,0.1242894402444694,0.1242894402444694,1,1.0
146,9,9,Direct,0.9067737301444458,0.9067737301444458,1,1.0
146,10,5,Direct,0.2954036974403904,0.2954036974403904,1,1.0
146,10,7,Direct,0.07616509001238746,0.07616509001238746,1,1.0
146,11,9,Direct,0.5219577729071838,0.5219577729071838,1,1.0
146,12,5,Direct,0.07975548670305363,0.07975548670305363,1,1.0
146,12,10,Direct,256.0,256.0,1,1.0
146,13,3,Direct,0.060658383612390246,0.060658383612390246,1,1.0
146,14,11,Direct,39.43186561695398,39.43186561695398,1,1.0
146,14,13,Direct,4.381954799142865,4.381954799142865,1,1.0
146,15,7,Direct,0.050940102367162406,0.050940102367162406,1,1.0
146,16,7,Direct,3.0939073544697857,3.0939073544697857,1,1.0
146,16,10,Direct,0.02462434644442355,0.02462434644442355,1,1.0
146,17,5,Direct,0.04676380748863736,0.04676380748863736,1,1.0
146,18,7,Direct,0.04004708880677937,0.04004708880677937,1,1.0
146,18,13,Direct,7.991296477315169,7.991296477315169,1,1.0
146,19,2,Direct,4.112940235537324,4.112940235537324,1,1.0
146,19,11,Direct,0.12208831394844988,0.12208831394844988,1,1.0
146,20,2,Direct,0.038774925591752524,0.038774925591752524,1,1.0
146,20,12,Direct,0.20554401231605804,0.20554401231605804,1,1.0
146,21,0,Direct,0.020158638894130117,0.020158638894130117,1,1.0
146,21,1,Direct,4.9738040064920295,4.9738040064920295,1,1.0
146,21,2,Direct,10.32846367227105,10.32846367227105,1,1.0
146,22,5,Direct,256.0,256.0,1,1.0
146,22,10,Direct,1.0885681594065868,1.0885681594065868,1,1.0
146,23,2,Direct,12.309260594721318,12.309260594721318,1,1.0
147,0,6,Direct,6.833314861252103,6.833314861252103,1,1.0
147,1,0,Direct,0.01945313796713395,0.01945313796713395,1,1.0
147,1,3,Direct,0.019777092819315372,0.019777092819315372,1,1.0
147,1,13,Direct,3.322772221195862,3.322772221195862,1,1.0
147,2,2,Direct,12.337234737790656,12.337234737790656,1,1.0
147,2,3,Direct,0.007969940419785874,0.007969940419785874,1,1.0
147,2,13,Direct,0.11617738543164614,0.11617738543164614,1,1.0
147,3,0,Direct,0.4483426343958337,0.4483426343958337,1,1.0
147,3,1,Direct,0.011741666023460374,0.011741666023460374,1,1.0
147,4,2,Direct,0.02180481764294212,0.02180481764294212,1,1.0
147,4,9,Direct,1.039283338124198,1.039283338124198,1,1.0
147,4,12,Direct,256.0,256.0,1,1.0
147,5,4,Direct,8.577637462193758,8.577637462193758,1,1.0
147,5,12,Direct,256.0,256.0,1,1.0
147,6,6,Direct,0.02538005949037695,0.02538005949037695,1,1.0
147,7,0,Direct,9.899719344407668,9.899719344407668,1,1.0
147,7,3,Direct,1.8710409313781349,1.8710409313781349,1,1.0
147,8,5,Direct,0.039244940749826894,0.039244940749826894,1,1.0
147,8,9,Direct,0.15200520002642806,0.15200520002642806,1,1.0
147,8,11,Direct,1.0865731036008905,1.0865731036008905,1,1.0
147,9,9,Direct,0.3727814403111915,0.3727814403111915,1,1.0
147,9,11,Direct,5.334497964782959,5.334497964782959,1,1.0
147,9,13,Direct,0.013733614548175876,0.013733614548175876,1,1.0
147,10,2,Direct,0.011817100668447753,0.011817100668447753,1,1.0
147,10,3,Direct,0.02465250334806946,0.02465250334806946,1,1.0
147,10,5,Direct,0.5098159708999495,0.5098159708999495,1,1.0
147,11,4,Direct,4.2241576222727755,4.2241576222727755,1,1.0
147,11,13,Direct,0.05625768423863124,0.05625768423863124,1,1.0
147,12,2,Direct,0.029015313763793377,0.029015313763793377,1,1.0
147,13,0,Direct,2.857622765078092,2.857622765078092,1,1.0
147,13,1,Direct,4.129659036769158,4.129659036769158,1,1.0
147,13,5,Direct,0.0418887941461001,0.0418887941461001,1,1.0
147,13,15,Direct,0.03498182314641928,0.03498182314641928,1,1.0
147,14,1,Direct,0.03480267592412913,0.03480267592412913,1,1.0
147,15,0,Direct,0.017186266698693806,0.017186266698693806,1,1.0
147,15,9,Direct,0.013360397607200513,0.013360397607200513,1,1.0
147,15,11,Direct,0.8359533301499921,0.8359533301499921,1,1.0
147,16,6,Direct,2.2346867964590547,2.2346867964590547,1,1.0
147,16,12,Direct,256.0,256.0,1,1.0
147,16,13,Direct,0.01008444099722423,0.01008444099722423,1,1.0
147,17,2,Direct,2.7185954839833,2.7185954839833,1,1.0
147,17,11,Direct,256.0,256.0,1,1.0
147,17,12,Direct,1.8052803704265379,1.8052803704265379,1,1.0
147,18,0,Direct,0.2419269552650539,0.2419269552650539,1,1.0
147,18,1,Direct,0.03297171525174231,0.03297171525174231,1,1.0
147,18,4,Direct,11.31216971597373,11.31216971597373,1,1.0
147,18,5,Direct,13.563692545980958,13.563692545980958,1,1.0
147,18,6,Direct,16.83467294772273,16.83467294772273,1,1.0
147,19,3,Direct,4.128150666523762,4.128150666523762,1,1.0
147,20,1,Direct,122.57919857654343,122.57919857654343,1,1.0
147,20,5,Direct,38.625666481655564,38.625666481655564,1,1.0
147,20,6,Direct,0.042181899649701274,0.042181899649701274,1,1.0
147,21,4,Direct,2.057180563013601,2.057180563013601,1,1.0
147,22,2,Direct,0.056844168942155895,0.056844168942155895,1,1.0
147,22,12,Direct,256.0,256.0,1,1.0
147,23,4,ViaRelay,80.19605055076246,80.19605055076246,1,1.0
148,0,3,Direct,10.910432745911784,10.910432745911784,1,1.0
148,1,0,Direct,0.011133215592346729,0.011133215592346729,1,1.0
148,1,4,Direct,174.4709459791251,174.4709459791251,1,1.0
148,3,5,Direct,1.109585145613353,1.109585145613353,1,1.0
148,5,5,Direct,1.8335772599466356,1.8335772599466356,1,1.0
148,11,3,Direct,5.116464980310463,5.116464980310463,1,1.0
148,12,9,Direct,0.9693088114279697,0.9693088114279697,1,1.0
148,13,3,Direct,0.02473826399315093,0.02473826399315093,1,1.0
148,13,4,Direct,5.652855817381229,5.652855817381229,1,1.0
148,14,3,Direct,0.024518903016357483,0.024518903016357483,1,1.0
148,14,4,Direct,0.042321658856016665,0.042321658856016665,1,1.0
148,14,8,Direct,2.2254285293549523,2.2254285293549523,1,1.0
148,15,5,Direct,4.23942908533235,4.23942908533235,1,1.0
148,18,0,Direct,0.7968038720358168,0.7968038720358168,1,1.0
148,19,4,Direct,4.038727181609233,4.038727181609233,1,1.0
148,19,9,Direct,0.007987862632833565,0.007987862632833565,1,1.0
148,23,6,Direct,0.46873993201362074,0.46873993201362074,1,1.0
149,0,0,Direct,2.3959037300858874,2.3959037300858874,1,1.0
149,0,4,Direct,210.00653016797094,210.00653016797094,1,1.0
149,0,10,ViaRelay,177.84679527004047,177.84679527004047,1,1.0
149,0,15,Direct,0.7799207850311985,0.7799207850311985,1,1.0
149,1,3,Direct,0.05013913631603001,0.05013913631603001,1,1.0
149,1,4,Direct,33.016779332859926,33.016779332859926,1,1.0
149,1,10,Direct,0.04319465055070885,0.04319465055070885,1,1.0
149,1,11,Direct,0.8125838461489764,0.8125838461489764,1,1.0
149,2,0,Direct,10.161135548198711,10.161135548198711,1,1.0
149,2,2,Direct,2.4800375628424467,2.4800375628424467,1,1.0
149,2,4,Direct,0.24579943355226647,0.24579943355226647,1,1.0
149,2,9,Direct,0.023312015884079305,0.023312015884079305,1,1.0
149,3,4,Direct,0.9479637899903587,0.9479637899903587,1,1.0
149,3,10,Direct,0.10057689716270185,0.10057689716270185,1,1.0
149,3,15,Direct,0.024463737811714296,0.024463737811714296,1,1.0
149,4,4,Direct,7.497720750388216,7.497720750388216,1,1.0
149,4,15,Direct,10.94624268320295,10.94624268320295,1,1.0
149,6,0,Direct,28.59070950634546,28.59070950634546,1,1.0
149,6,11,Direct,0.07949985482684893,0.07949985482684893,1,1.0
149,7,8,Direct,30.668332763934814,30.668332763934814,1,1.0
149,8,9,Direct,0.05822936506759753,0.05822936506759753,1,1.0
149,8,12,Direct,3.452239489111766,3.452239489111766,1,1.0
149,9,0,Direct,44.63839372413123,44.63839372413123,1,1.0
149,10,0,Direct,0.010464864240033754,0.010464864240033754,1,1.0
149,10,1,Direct,1.5437310656742305,1.5437310656742305,1,1.0
149,10,3,Direct,6.462695952001132,6.462695952001132,1,1.0
149,11,3,Direct,0.02741832243456639,0.02741832243456639,1,1.0
149,11,5,Direct,0.05057794942101023,0.05057794942101023,1,1.0
149,11,11,Direct,2.1197756865735653,2.1197756865735653,1,1.0
149,11,14,Direct,0.059418011184243835,0.059418011184243835,1,1.0
149,12,9,Direct,2.2049392511884927,2.2049392511884927,1,1.0
149,12,12,Direct,256.0,256.0,1,1.0
149,13,2,Direct,0.032345342724030834,0.032345342724030834,1,1.0
149,13,4,Direct,0.06049336810162668,0.06049336810162668,1,1.0
149,13,8,Direct,14.801502942748728,14.801502942748728,1,1.0
149,13,10,Direct,0.1129863847025065,0.1129863847025065,1,1.0
149,14,3,Direct,0.009519322135238954,0.009519322135238954,1,1.0
149,14,10,Direct,3.8180569480969733,3.8180569480969733,1,1.0
149,14,11,Direct,0.0435231031379066,0.0435231031379066,1,1.0
149,15,4,Direct,76.72767315158345,76.72767315158345,1,1.0
149,15,5,Direct,0.3963379123563745,0.3963379123563745,1,1.0
149,16,15,Direct,1.9090359226444127,1.9090359226444127,1,1.0
149,17,4,Direct,0.023480065841772188,0.023480065841772188,1,1.0
149,17,9,Direct,0.008507097583928747,0.008507097583928747,1,1.0
149,17,10,Direct,49.88230459476206,49.88230459476206,1,1.0
149,17,11,Direct,2.738095846703838,2.738095846703838,1,1.0
149,17,12,Direct,0.5131324542061856,0.5131324542061856,1,1.0
149,18,3,Direct,0.033581841187212545,0.033581841187212545,1,1.0
149,18,9,Direct,0.014666020493037635,0.014666020493037635,1,1.0
149,18,10,Direct,0.5215054566146898,0.5215054566146898,1,1.0
149,18,14,Direct,256.0,256.0,1,1.0
149,19,8,Direct,52.3055717926652,52.3055717926652,1,1.0
149,19,10,Direct,0.2032924056251508,0.2032924056251508,1,1.0
149,20,0,Direct,0.02300407050004882,0.02300407050004882,1,1.0
149,20,1,Direct,0.010898537770966315,0.010898537770966315,1,1.0
149,20,10,Direct,5.606262440431776,5.606262440431776,1,1.0
149,21,9,Direct,14.445641554579778,14.445641554579778,1,1.0
149,21,11,Direct,10.42901335528674,10.42901335528674,1,1.0
149,21,12,Direct,0.23422677746817394,0.23422677746817394,1,1.0
149,21,14,Direct,34.64944944700837,34.64944944700837,1,1.0
149,22,0,Direct,0.038929880958104415,0.038929880958104415,1,1.0
149,22,1,Direct,5.063451218827299,5.063451218827299,1,1.0
149,22,14,Direct,0.3397442762620281,0.3397442762620281,1,1.0
149,23,14,Direct,2.0950448758372295,2.0950448758372295,1,1.0
150,0,8,Direct,54.42700661605603,54.42700661605603,1,1.0
150,0,9,Direct,4.357995760505734,4.357995760505734,1,1.0
150,0,11,Direct,0.46233411896536797,0.46233411896536797,1,1.0
150,1,13,Direct,0.02262246620424707,0.02262246620424707,1,1.0
150,2,2,Direct,0.025049351760190627,0.025049351760190627,1,1.0
150,3,3,Direct,0.9485210921837195,0.9485210921837195,1,1.0
150,3,15,Direct,30.997599652099794,30.997599652099794,1,1.0
150,4,4,Direct,0.23861725389689104,0.23861725389689104,1,1.0
150,4,9,Direct,0.016886495332130776,0.016886495332130776,1,1.0
150,5,3,Direct,0.026477202324952796,0.026477202324952796,1,1.0
150,5,5,Direct,5.150945207308768,5.150945207308768,1,1.0
150,6,15,Direct,87.52216357493694,87.52216357493694,1,1.0
150,8,8,Direct,0.3131271654936584,0.3131271654936584,1,1.0
150,9,6,Direct,20.03249856667816,20.03249856667816,1,1.0
150,9,9,Direct,0.0229668461361693,0.0229668461361693,1,1.0
150,9,13,Direct,4.916027623242526,4.916027623242526,1,1.0
150,9,15,Direct,0.029112706151485444,0.029112706151485444,1,1.0
150,10,2,Direct,3.6470823239877936,3.6470823239877936,1,1.0
150,10,6,Direct,5.41292470463073,5.41292470463073,1,1.0
150,10,15,Direct,2.9224228258105542,2.9224228258105542,1,1.0
150,11,4,Direct,0.04965854891203738,0.04965854891203738,1,1.0
150,11,10,Direct,0.043516530734115634,0.043516530734115634,1,1.0
150,11,11,Direct,1.0565973819963912,1.0565973819963912,1,1.0
150,12,5,Direct,7.61654787263752,7.61654787263752,1,1.0
150,13,9,Direct,0.027066268194178393,0.027066268194178393,1,1.0
150,13,10,Direct,0.16708025872263066,0.16708025872263066,1,1.0
150,13,11,Direct,29.231729177678023,29.231729177678023,1,1.0
150,14,3,Direct,7.268956145760111,7.268956145760111,1,1.0
150,14,7,Direct,1.7671992541167414,1.7671992541167414,1,1.0
150,16,3,Direct,0.10680898870191918,0.10680898870191918,1,1.0
150,17,2,Direct,0.012632834961067162,0.012632834961067162,1,1.0
150,17,4,Direct,1.5072546990845805,1.5072546990845805,1,1.0
150,18,7,Direct,0.15654314908732395,0.15654314908732395,1,1.0
150,18,11,Direct,0.18628751122939186,0.18628751122939186,1,1.0
150,19,3,Direct,1.4614475744843036,1.4614475744843036,1,1.0
150,19,4,Direct,0.8708261498458184,0.8708261498458184,1,1.0
150,19,5,Direct,0.08862052302655533,0.08862052302655533,1,1.0
150,19,13,Direct,0.01855003384682646,0.01855003384682646,1,1.0
150,20,4,Direct,3.795684002513657,3.795684002513657,1,1.0
150,20,11,Direct,0.07547863019677302,0.07547863019677302,1,1.0
150,21,4,Direct,0.23018596864077664,0.23018596864077664,1,1.0
150,21,7,Direct,5.283558398505529,5.283558398505529,1,1.0
150,21,15,Direct,0.1445266735581885,0.1445266735581885,1,1.0
150,22,6,Direct,0.9828175676039118,0.9828175676039118,1,1.0
150,22,10,Direct,7.88031716358349,7.88031716358349,1,1.0
151,1,6,Direct,0.5878146201497412,0.5878146201497412,1,1.0
151,1,12,Direct,1.357139771648303,1.357139771648303,1,1.0
151,2,4,ViaRelay,84.76193967374223,84.76193967374223,1,1.0
151,3,0,Direct,0.050389031440024164,0.050389031440024164,1,1.0
151,3,9,Direct,0.01903387230581078,0.01903387230581078,1,1.0
151,3,12,Direct,1.7720711530592352,1.7720711530592352,1,1.0
151,4,5,Direct,3.3283848612959592,3.3283848612959592,1,1.0
151,4,14,Direct,0.0208346422298,0.0208346422298,1,1.0
151,5,6,Direct,19.930183628246127,19.930183628246127,1,1.0
151,5,9,Direct,0.027482859932904526,0.027482859932904526,1,1.0
151,5,12,Direct,1.4005055258076557,1.4005055258076557,1,1.0
151,6,7,Direct,0.0381434911453594,0.0381434911453594,1,1.0
151,6,14,Direct,10.89416498847897,10.89416498847897,1,1.0
151,7,8,Direct,0.01387694385180117,0.01387694385180117,1,1.0
151,7,10,Direct,0.03134284259934404,0.03134284259934404,1,1.0
151,7,12,Direct,6.809137757378463,6.809137757378463,1,1.0
151,8,9,Direct,0.0690058742307937,0.0690058742307937,1,1.0
151,9,4,Direct,0.03992387728963884,0.03992387728963884,1,1.0
151,9,7,Direct,0.07786904404171743,0.07786904404171743,1,1.0
151,11,0,Direct,9.421913582338698,9.421913582338698,1,1.0
151,11,13,Direct,3.8867075493500414,3.8867075493500414,1,1.0
151,12,3,Direct,0.011325228222675503,0.011325228222675503,1,1.0
151,12,5,Direct,5.30020007240859,5.30020007240859,1,1.0
151,12,15,Direct,6.9600915283705955,6.9600915283705955,1,1.0
151,13,5,ViaRelay,102.29330179438719,102.29330179438719,1,1.0
151,13,15,Direct,0.2990371028507356,0.2990371028507356,1,1.0
151,14,7,ViaRelay,0.5806484670666398,0.5806484670666398,1,1.0
