episode,step,veh_id,T_tot_ms,deadline_ms,violation
114,15,13,250,250,0
114,15,14,250,250,0
114,15,15,250,250,0
114,16,0,250,250,0
114,16,1,13.1906081735665,250,0
114,16,2,250,250,0
114,16,3,18.0540333962478,250,0
114,16,4,250,250,0
114,16,5,30.8707034919859,250,0
114,16,6,250,250,0
114,16,7,250,250,0
114,16,8,42.1602383001405,250,0
114,16,9,250,250,0
114,16,10,15.4896594282825,250,0
114,16,11,250,250,0
114,16,12,250,250,0
114,16,13,87.241751097677,250,0
114,16,14,250,250,0
114,16,15,250,250,0
114,17,0,250,250,0
114,17,1,250,250,0
114,17,2,26.3147918508946,250,0
114,17,3,14.4788799045048,250,0
114,17,4,250,250,0
114,17,5,250,250,0
114,17,6,250,250,0
114,17,7,26.2516787399104,250,0
114,17,8,250,250,0
114,17,9,250,250,0
114,17,10,250,250,0
114,17,11,250,250,0
114,17,12,250,250,0
114,17,13,5.18328196937969,250,0
114,17,14,250,250,0
114,17,15,1.6625338324177,250,0
114,18,0,250,250,0
114,18,1,250,250,0
114,18,2,250,250,0
114,18,3,250,250,0
114,18,4,5.30680616452931,250,0
114,18,5,250,250,0
114,18,6,146.433651003362,250,0
114,18,7,34.4550857066103,250,0
114,18,8,250,250,0
114,18,9,250,250,0
114,18,10,250,250,0
114,18,11,123.726584599857,250,0
114,18,12,250,250,0
114,18,13,22.3109521815198,250,0
114,18,14,0.810594962804054,250,0
114,18,15,250,250,0
114,19,0,250,250,0
114,19,1,41.5752459502861,250,0
114,19,2,13.3815639754948,250,0
114,19,3,0.88823834639687,250,0
114,19,4,58.947175971132,250,0
114,19,5,250,250,0
114,19,6,58.9272334272186,250,0
114,19,7,250,250,0
114,19,8,25.6683846576021,250,0
114,19,9,15.590054851601,250,0
114,19,10,250,250,0
114,19,11,142.771279551265,250,0
114,19,12,250,250,0
114,19,13,26.9462672062345,250,0
114,19,14,250,250,0
114,19,15,250,250,0
114,20,0,240.390573492698,250,0
114,20,1,250,250,0
114,20,2,9.51548380326332,250,0
114,20,3,250,250,0
114,20,4,41.7244729982331,250,0
114,20,5,69.903445248859,250,0
114,20,6,250,250,0
114,20,7,250,250,0
114,20,8,250,250,0
114,20,9,16.2764063008596,250,0
114,20,10,250,250,0
114,20,11,87.7482530132139,250,0
114,20,12,250,250,0
114,20,13,1.54879817933961,250,0
114,20,14,37.645175976982,250,0
114,20,15,250,250,0
114,21,0,250,250,0
114,21,1,72.5040802077779,250,0
114,21,2,250,250,0
114,21,3,7.5929157269977,250,0
114,21,4,250,250,0
114,21,5,250,250,0
114,21,6,80.0957486040192,250,0
114,21,7,68.0502986452889,250,0
114,21,8,250,250,0
114,21,9,10.728763243449,250,0
114,21,10,250,250,0
114,21,11,250,250,0
114,21,12,250,250,0
114,21,13,17.770453733074,250,0
114,21,14,250,250,0
114,21,15,98.6338584500003,250,0
114,22,0,250,250,0
114,22,1,112.279514299982,250,0
114,22,2,79.8789070277468,250,0
114,22,3,25.1669337694696,250,0
114,22,4,103.353659902814,250,0
114,22,5,250,250,0
114,22,6,250,250,0
114,22,7,57.5762479318487,250,0
114,22,8,25.0771345394608,250,0
114,22,9,250,250,0
114,22,10,250,250,0
114,22,11,154.620212865914,250,0
114,22,12,250,250,0
114,22,13,125.817878322086,250,0
114,22,14,250,250,0
114,22,15,46.1130353163413,250,0
114,23,0,250,250,0
114,23,1,250,250,0
114,23,2,250,250,0
114,23,3,250,250,0
114,23,4,250,250,0
114,23,5,144.618806729622,250,0
114,23,6,250,250,0
114,23,7,13.2865240991025,250,0
114,23,8,63.5206469018526,250,0
114,23,9,17.1179974354894,250,0
114,23,10,77.8318187186143,250,0
114,23,11,245.079408989514,250,0
114,23,12,250,250,0
114,23,13,250,250,0
114,23,14,250,250,0
114,23,15,250,250,0
115,0,0,250,250,0
115,0,1,250,250,0
115,0,2,250,250,0
115,0,3,250,250,0
115,0,4,250,250,0
115,0,5,250,250,0
115,0,6,250,250,0
115,0,7,250,250,0
115,0,8,250,250,0
115,0,9,250,250,0
115,0,10,250,250,0
115,0,11,250,250,0
115,0,12,250,250,0
115,0,13,250,250,0
115,0,14,250,250,0
115,0,15,250,250,0
115,1,0,28.8123270436427,250,0
115,1,1,250,250,0
115,1,2,19.4001731437007,250,0
115,1,3,3.62020179437317,250,0
115,1,4,150.691270266736,250,0
115,1,5,250,250,0
115,1,6,250,250,0
115,1,7,250,250,0
115,1,8,250,250,0
115,1,9,77.5700907348542,250,0
115,1,10,250,250,0
115,1,11,250,250,0
115,1,12,250,250,0
115,1,13,250,250,0
115,1,14,250,250,0
115,1,15,250,250,0
115,2,0,63.2109289429624,250,0
115,2,1,250,250,0
115,2,2,16.875363310379,250,0
115,2,3,250,250,0
115,2,4,250,250,0
115,2,5,114.194982439542,250,0
115,2,6,133.717498951109,250,0
115,2,7,10.6938430458513,250,0
115,2,8,86.414068954046,250,0
115,2,9,250,250,0
115,2,10,33.9029556067512,250,0
115,2,11,56.5772294320245,250,0
115,2,12,250,250,0
115,2,13,53.9173920325508,250,0
115,2,14,250,250,0
115,2,15,250,250,0
115,3,0,250,250,0
115,3,1,250,250,0
115,3,2,49.1924187230466,250,0
115,3,3,172.361115400464,250,0
115,3,4,64.4052496148163,250,0
115,3,5,250,250,0
115,3,6,250,250,0
115,3,7,250,250,0
115,3,8,250,250,0
115,3,9,250,250,0
115,3,10,60.1038680925115,250,0
115,3,11,199.155486084938,250,0
115,3,12,85.1996038889893,250,0
115,3,13,116.274295071508,250,0
115,3,14,212.155128446394,250,0
115,3,15,31.8427707377212,250,0
115,4,0,250,250,0
115,4,1,52.9123165353077,250,0
115,4,2,250,250,0
115,4,3,32.9703227471201,250,0
115,4,4,250,250,0
115,4,5,44.9696547554366,250,0
115,4,6,1.80782762261236,250,0
115,4,7,148.247271549583,250,0
115,4,8,250,250,0
115,4,9,250,250,0
115,4,10,195.263969175301,250,0
115,4,11,250,250,0
115,4,12,250,250,0
115,4,13,250,250,0
115,4,14,250,250,0
115,4,15,250,250,0
115,5,0,250,250,0
115,5,1,250,250,0
115,5,2,250,250,0
115,5,3,14.180551913415,250,0
115,5,4,250,250,0
115,5,5,250,250,0
115,5,6,95.3822891275505,250,0
115,5,7,23.439295551588,250,0
115,5,8,250,250,0
115,5,9,250,250,0
115,5,10,216.512541888048,250,0
115,5,11,250,250,0
115,5,12,250,250,0
115,5,13,155.455286222588,250,0
115,5,14,250,250,0
115,5,15,114.135776359234,250,0
115,6,0,27.9327447352819,250,0
115,6,1,16.4740760934121,250,0
115,6,2,21.1596755215339,250,0
115,6,3,12.4023245847275,250,0
115,6,4,250,250,0
115,6,5,54.2741314195539,250,0
115,6,6,147.50625838707,250,0
115,6,7,250,250,0
115,6,8,250,250,0
115,6,9,20.8667653881922,250,0
115,6,10,250,250,0
115,6,11,250,250,0
115,6,12,250,250,0
115,6,13,9.47220422884,250,0
115,6,14,29.4403885085226,250,0
115,6,15,250,250,0
115,7,0,250,250,0
115,7,1,22.2964571211867,250,0
115,7,2,8.27929978982511,250,0
115,7,3,250,250,0
115,7,4,18.2133442836733,250,0
115,7,5,250,250,0
115,7,6,16.4369389871927,250,0
115,7,7,51.9160662946237,250,0
115,7,8,31.8635200498834,250,0
115,7,9,14.3980567237916,250,0
115,7,10,250,250,0
115,7,11,156.78841653381,250,0
115,7,12,145.951545022527,250,0
115,7,13,250,250,0
115,7,14,72.0901485960511,250,0
115,7,15,152.366263451989,250,0
115,8,0,250,250,0
115,8,1,172.838832437967,250,0
115,8,2,7.92249053687926,250,0
115,8,3,250,250,0
115,8,4,250,250,0
115,8,5,250,250,0
115,8,6,250,250,0
115,8,7,250,250,0
115,8,8,32.8345953742526,250,0
115,8,9,3.06852842069234,250,0
115,8,10,250,250,0
115,8,11,250,250,0
115,8,12,250,250,0
115,8,13,250,250,0
115,8,14,94.4081023805403,250,0
115,8,15,14.3319419263919,250,0
115,9,0,21.8633270712897,250,0
115,9,1,250,250,0
115,9,2,250,250,0
115,9,3,54.8755789392998,250,0
115,9,4,250,250,0
115,9,5,207.25225358404,250,0
115,9,6,20.2257037344068,250,0
115,9,7,181.385537962284,250,0
115,9,8,142.80318250819,250,0
115,9,9,28.9586435908541,250,0
115,9,10,250,250,0
115,9,11,33.6555007665608,250,0
115,9,12,69.3504937217818,250,0
115,9,13,250,250,0
115,9,14,250,250,0
115,9,15,250,250,0
115,10,0,67.4519494535754,250,0
115,10,1,250,250,0
115,10,2,90.3494780455301,250,0
115,10,3,250,250,0
115,10,4,95.3835941221207,250,0
115,10,5,250,250,0
115,10,6,121.143212420931,250,0
115,10,7,250,250,0
115,10,8,5.2286505249944,250,0
115,10,9,31.8821150976377,250,0
115,10,10,250,250,0
115,10,11,250,250,0
115,10,12,250,250,0
115,10,13,20.1614856721599,250,0
115,10,14,32.9408676097626,250,0
115,10,15,250,250,0
115,11,0,250,250,0
115,11,1,212.130640318115,250,0
115,11,2,71.5445788056375,250,0
115,11,3,34.737194046384,250,0
115,11,4,250,250,0
115,11,5,141.576187858985,250,0
115,11,6,250,250,0
115,11,7,14.4587577149438,250,0
115,11,8,250,250,0
115,11,9,51.9843414063551,250,0
115,11,10,250,250,0
115,11,11,61.254865351071,250,0
115,11,12,250,250,0
115,11,13,183.7333179168,250,0
115,11,14,4.63544942862299,250,0
115,11,15,20.5227729768827,250,0
115,12,0,43.1993907410442,250,0
115,12,1,250,250,0
115,12,2,17.3033380203246,250,0
115,12,3,11.3562307497539,250,0
115,12,4,250,250,0
115,12,5,6.66934359497644,250,0
115,12,6,31.9665362857922,250,0
115,12,7,250,250,0
115,12,8,24.5481133873159,250,0
115,12,9,27.2676381062928,250,0
115,12,10,250,250,0
115,12,11,56.9598808315956,250,0
115,12,12,250,250,0
115,12,13,130.123645028042,250,0
115,12,14,250,250,0
115,12,15,250,250,0
115,13,0,31.3790224526033,250,0
115,13,1,250,250,0
115,13,2,250,250,0
115,13,3,14.5064013102441,250,0
115,13,4,250,250,0
115,13,5,250,250,0
115,13,6,250,250,0
115,13,7,250,250,0
115,13,8,250,250,0
115,13,9,12.8265970381931,250,0
115,13,10,250,250,0
115,13,11,250,250,0
115,13,12,5.60766863032837,250,0
115,13,13,96.630572307071,250,0
115,13,14,250,250,0
115,13,15,85.9446613653903,250,0
115,14,0,250,250,0
115,14,1,155.904551688715,250,0
115,14,2,31.0284008328537,250,0
115,14,3,250,250,0
115,14,4,250,250,0
115,14,5,250,250,0
115,14,6,15.9829173880509,250,0
115,14,7,250,250,0
115,14,8,56.5617083463212,250,0
115,14,9,9.28405788575011,250,0
115,14,10,250,250,0
115,14,11,250,250,0
115,14,12,250,250,0
115,14,13,14.8249727785387,250,0
115,14,14,100.347725276506,250,0
115,14,15,250,250,0
115,15,0,51.1163199682582,250,0
115,15,1,2.26168465917633,250,0
115,15,2,14.9526875782053,250,0
115,15,3,250,250,0
115,15,4,250,250,0
115,15,5,250,250,0
115,15,6,250,250,0
115,15,7,250,250,0
115,15,8,250,250,0
115,15,9,8.30879780156562,250,0
115,15,10,27.6759224833045,250,0
115,15,11,98.6201000287411,250,0
115,15,12,250,250,0
115,15,13,250,250,0
115,15,14,15.5226857060795,250,0
115,15,15,250,250,0
115,16,0,17.1625102289351,250,0
115,16,1,250,250,0
115,16,2,42.3263946691523,250,0
115,16,3,34.6826660321181,250,0
115,16,4,56.2370960095262,250,0
115,16,5,250,250,0
115,16,6,250,250,0
115,16,7,52.7294321246077,250,0
115,16,8,119.670390042641,250,0
115,16,9,34.5702031290767,250,0
115,16,10,72.011011277852,250,0
115,16,11,250,250,0
115,16,12,250,250,0
115,16,13,14.0862979224417,250,0
115,16,14,250,250,0
115,16,15,11.4206969314156,250,0
115,17,0,250,250,0
115,17,1,250,250,0
115,17,2,250,250,0
115,17,3,35.9497804805645,250,0
115,17,4,250,250,0
115,17,5,74.2932284579045,250,0
115,17,6,24.5515986736679,250,0
115,17,7,250,250,0
115,17,8,250,250,0
115,17,9,10.6634950244353,250,0
115,17,10,40.4049629634308,250,0
115,17,11,250,250,0
115,17,12,51.6078966019871,250,0
115,17,13,250,250,0
115,17,14,250,250,0
115,17,15,250,250,0
115,18,0,24.232552884769,250,0
115,18,1,11.8792371864042,250,0
115,18,2,250,250,0
115,18,3,100.279037519731,250,0
115,18,4,250,250,0
115,18,5,250,250,0
115,18,6,250,250,0
115,18,7,250,250,0
115,18,8,250,250,0
115,18,9,250,250,0
115,18,10,14.9292920197951,250,0
115,18,11,142.452212777109,250,0
115,18,12,250,250,0
115,18,13,250,250,0
115,18,14,250,250,0
115,18,15,17.5795627637651,250,0
115,19,0,85.0865093846767,250,0
115,19,1,21.7228080336953,250,0
115,19,2,18.6496442836066,250,0
115,19,3,250,250,0
115,19,4,11.3547631678222,250,0
115,19,5,250,250,0
115,19,6,16.7400732928458,250,0
115,19,7,250,250,0
115,19,8,250,250,0
115,19,9,38.7352661348246,250,0
115,19,10,49.6779574902028,250,0
115,19,11,250,250,0
115,19,12,96.8485276550824,250,0
115,19,13,10.6766237779332,250,0
115,19,14,250,250,0
115,19,15,16.3706252213855,250,0
115,20,0,250,250,0
115,20,1,117.651761300565,250,0
115,20,2,250,250,0
115,20,3,30.3968876755503,250,0
115,20,4,250,250,0
115,20,5,173.090417981719,250,0
115,20,6,23.9691489547585,250,0
115,20,7,0.7127815905905,250,0
115,20,8,14.6707086330502,250,0
115,20,9,250,250,0
115,20,10,250,250,0
115,20,11,168.373607677934,250,0
115,20,12,250,250,0
115,20,13,250,250,0
115,20,14,250,250,0
115,20,15,250,250,0
115,21,0,250,250,0
115,21,1,161.887234855746,250,0
115,21,2,250,250,0
115,21,3,10.6449256205707,250,0
115,21,4,250,250,0
115,21,5,130.057736357288,250,0
115,21,6,14.3713277033936,250,0
115,21,7,250,250,0
115,21,8,12.2207883131337,250,0
115,21,9,13.2313149780344,250,0
115,21,10,250,250,0
115,21,11,250,250,0
115,21,12,250,250,0
115,21,13,75.6549992501296,250,0
115,21,14,250,250,0
115,21,15,250,250,0
115,22,0,115.112560734202,250,0
115,22,1,250,250,0
115,22,2,250,250,0
115,22,3,4.3470833066659,250,0
115,22,4,71.8437169747386,250,0
115,22,5,65.4688340606668,250,0
115,22,6,250,250,0
115,22,7,250,250,0
115,22,8,250,250,0
115,22,9,250,250,0
115,22,10,250,250,0
115,22,11,72.5780201828343,250,0
115,22,12,250,250,0
115,22,13,250,250,0
115,22,14,186.102195587334,250,0
115,22,15,250,250,0
115,23,0,250,250,0
115,23,1,19.5043455495007,250,0
115,23,2,250,250,0
115,23,3,22.8457235059727,250,0
115,23,4,28.8134869099767,250,0
115,23,5,250,250,0
115,23,6,50.3889810550968,250,0
115,23,7,250,250,0
115,23,8,250,250,0
115,23,9,26.7915651511226,250,0
115,23,10,250,250,0
115,23,11,250,250,0
115,23,12,250,250,0
115,23,13,238.836239316543,250,0
115,23,14,250,250,0
115,23,15,250,250,0
116,0,0,250,250,0
116,0,1,250,250,0
116,0,2,250,250,0
116,0,3,250,250,0
116,0,4,250,250,0
116,0,5,250,250,0
116,0,6,250,250,0
116,0,7,250,250,0
116,0,8,250,250,0
116,0,9,250,250,0
116,0,10,250,250,0
116,0,11,250,250,0
116,0,12,250,250,0
116,0,13,250,250,0
116,0,14,250,250,0
116,0,15,250,250,0
116,1,0,250,250,0
116,1,1,68.4502008232303,250,0
116,1,2,250,250,0
116,1,3,250,250,0
116,1,4,250,250,0
116,1,5,250,250,0
116,1,6,250,250,0
116,1,7,250,250,0
116,1,8,250,250,0
116,1,9,250,250,0
116,1,10,24.6839282685409,250,0
116,1,11,250,250,0
116,1,12,250,250,0
116,1,13,82.4024529153528,250,0
116,1,14,32.7902474523753,250,0
116,1,15,250,250,0
116,2,0,21.8803218860744,250,0
116,2,1,58.2464719961557,250,0
116,2,2,250,250,0
116,2,3,19.4494082553092,250,0
116,2,4,250,250,0
116,2,5,49.4891701336896,250,0
116,2,6,14.9654641792946,250,0
116,2,7,250,250,0
116,2,8,1.67906147815191,250,0
116,2,9,250,250,0
116,2,10,250,250,0
116,2,11,250,250,0
116,2,12,250,250,0
116,2,13,250,250,0
116,2,14,250,250,0
116,2,15,3.18745395784885,250,0
116,3,0,99.1475802006014,250,0
116,3,1,250,250,0
116,3,2,250,250,0
116,3,3,3.92064862363708,250,0
116,3,4,86.3004712105071,250,0
116,3,5,47.3588202024465,250,0
116,3,6,250,250,0
116,3,7,48.5740686120793,250,0
116,3,8,115.698321851587,250,0
116,3,9,27.6907355903986,250,0
116,3,10,250,250,0
116,3,11,250,250,0
116,3,12,250,250,0
116,3,13,40.6656355446288,250,0
116,3,14,87.5844044703862,250,0
116,3,15,6.89341633890379,250,0
116,4,0,17.5025500906935,250,0
116,4,1,16.1159159218955,250,0
116,4,2,249.795291639839,250,0
116,4,3,94.5869503636138,250,0
116,4,4,250,250,0
116,4,5,13.6957845311557,250,0
116,4,6,20.4474914055627,250,0
116,4,7,69.7538600998856,250,0
116,4,8,65.9283065346443,250,0
116,4,9,26.0388129187461,250,0
116,4,10,250,250,0
116,4,11,169.681559836057,250,0
116,4,12,25.6357470770981,250,0
116,4,13,17.5010796324458,250,0
116,4,14,12.1756254619221,250,0
116,4,15,250,250,0
116,5,0,55.9920820795187,250,0
116,5,1,250,250,0
116,5,2,21.971999162677,250,0
116,5,3,250,250,0
116,5,4,250,250,0
116,5,5,105.667091948303,250,0
116,5,6,17.5297465448381,250,0
116,5,7,26.7318061649858,250,0
116,5,8,250,250,0
116,5,9,20.8754447871455,250,0
116,5,10,5.12948852482695,250,0
116,5,11,6.23147701117101,250,0
116,5,12,250,250,0
116,5,13,20.4229243523832,250,0
116,5,14,22.6655341161129,250,0
116,5,15,166.818533033278,250,0
116,6,0,15.501230634336,250,0
116,6,1,250,250,0
116,6,2,55.7603100719243,250,0
116,6,3,108.522693624891,250,0
116,6,4,250,250,0
116,6,5,84.3453022320285,250,0
116,6,6,250,250,0
116,6,7,250,250,0
116,6,8,29.8857303198006,250,0
116,6,9,38.1660412998323,250,0
116,6,10,250,250,0
116,6,11,80.8083303236875,250,0
116,6,12,118.864844166659,250,0
116,6,13,15.2837738765074,250,0
116,6,14,125.81359281305,250,0
116,6,15,44.4560927298261,250,0
116,7,0,23.6723514835652,250,0
116,7,1,185.343169633051,250,0
116,7,2,250,250,0
116,7,3,250,250,0
116,7,4,79.8612181601674,250,0
116,7,5,250,250,0
116,7,6,250,250,0
116,7,7,250,250,0
116,7,8,250,250,0
116,7,9,141.199200767328,250,0
116,7,10,250,250,0
116,7,11,250,250,0
116,7,12,250,250,0
116,7,13,250,250,0
116,7,14,250,250,0
116,7,15,25.5092946725291,250,0
116,8,0,65.6636023754421,250,0
116,8,1,38.4238076283684,250,0
116,8,2,82.7452261787187,250,0
116,8,3,0.0167224443859144,250,0
116,8,4,250,250,0
116,8,5,20.4467127077968,250,0
116,8,6,250,250,0
116,8,7,250,250,0
116,8,8,250,250,0
116,8,9,250,250,0
116,8,10,250,250,0
116,8,11,250,250,0
116,8,12,250,250,0
116,8,13,117.928207449113,250,0
116,8,14,250,250,0
116,8,15,143.888169804089,250,0
116,9,0,10.4973193158264,250,0
116,9,1,18.4639382539998,250,0
116,9,2,3.62779298573326,250,0
116,9,3,250,250,0
116,9,4,171.891614266759,250,0
116,9,5,28.3673657333012,250,0
116,9,6,250,250,0
116,9,7,25.0386307556645,250,0
116,9,8,250,250,0
116,9,9,250,250,0
116,9,10,5.91248511348456,250,0
116,9,11,250,250,0
116,9,12,37.2659868547396,250,0
116,9,13,250,250,0
116,9,14,143.097727982295,250,0
116,9,15,109.492260010204,250,0
116,10,0,1.27809934645354,250,0
116,10,1,250,250,0
116,10,2,21.1524736793519,250,0
116,10,3,13.6194519130249,250,0
116,10,4,57.3465030862359,250,0
116,10,5,250,250,0
116,10,6,250,250,0
116,10,7,11.2157790086419,250,0
116,10,8,250,250,0
116,10,9,7.79489731669998,250,0
116,10,10,131.446530668504,250,0
116,10,11,250,250,0
116,10,12,250,250,0
116,10,13,13.5894558563396,250,0
116,10,14,250,250,0
116,10,15,250,250,0
116,11,0,250,250,0
116,11,1,22.2963377696246,250,0
116,11,2,250,250,0
116,11,3,250,250,0
116,11,4,250,250,0
116,11,5,250,250,0
116,11,6,12.7834537932067,250,0
116,11,7,77.6893298420972,250,0
116,11,8,250,250,0
116,11,9,15.8785531999342,250,0
116,11,10,26.1024080590979,250,0
116,11,11,250,250,0
116,11,12,250,250,0
116,11,13,17.3744064786164,250,0
116,11,14,250,250,0
116,11,15,72.4985876843522,250,0
116,12,0,250,250,0
116,12,1,250,250,0
116,12,2,250,250,0
116,12,3,22.8041077100875,250,0
116,12,4,250,250,0
116,12,5,112.098825303024,250,0
116,12,6,250,250,0
116,12,7,93.6440494023024,250,0
116,12,8,1.20781315057097,250,0
116,12,9,250,250,0
116,12,10,250,250,0
116,12,11,210.650900921372,250,0
116,12,12,60.504968650807,250,0
116,12,13,250,250,0
116,12,14,250,250,0
116,12,15,20.9282663643823,250,0
116,13,0,250,250,0
116,13,1,6.41508145249464,250,0
116,13,2,250,250,0
116,13,3,183.494855817836,250,0
116,13,4,250,250,0
116,13,5,137.489602344666,250,0
116,13,6,42.5997354261458,250,0
116,13,7,34.5818389795596,250,0
116,13,8,250,250,0
116,13,9,11.5055931071944,250,0
116,13,10,250,250,0
116,13,11,250,250,0
116,13,12,250,250,0
116,13,13,46.2530342988379,250,0
116,13,14,250,250,0
116,13,15,250,250,0
116,14,0,26.8048694924875,250,0
116,14,1,59.4933990605833,250,0
116,14,2,250,250,0
116,14,3,12.7410971807795,250,0
116,14,4,250,250,0
116,14,5,250,250,0
116,14,6,118.039897076724,250,0
116,14,7,41.2182271917906,250,0
116,14,8,250,250,0
116,14,9,250,250,0
116,14,10,78.3043769536164,250,0
116,14,11,250,250,0
116,14,12,37.047473489271,250,0
116,14,13,167.503893351403,250,0
116,14,14,15.5980368691921,250,0
116,14,15,250,250,0
116,15,0,250,250,0
116,15,1,2.7453066133744,250,0
116,15,2,250,250,0
116,15,3,250,250,0
116,15,4,17.7132284569598,250,0
116,15,5,250,250,0
116,15,6,250,250,0
116,15,7,13.5648076381092,250,0
116,15,8,42.6713380921663,250,0
116,15,9,8.03601418754469,250,0
116,15,10,45.8744633842159,250,0
116,15,11,126.313267719284,250,0
116,15,12,250,250,0
116,15,13,40.468629128784,250,0
116,15,14,147.590865744128,250,0
116,15,15,15.5554136586031,250,0
116,16,0,250,250,0
116,16,1,250,250,0
116,16,2,250,250,0
116,16,3,250,250,0
116,16,4,250,250,0
116,16,5,22.0280851031685,250,0
116,16,6,250,250,0
116,16,7,250,250,0
116,16,8,117.65497210419,250,0
116,16,9,11.5076481047564,250,0
116,16,10,250,250,0
116,16,11,5.62371788940974,250,0
116,16,12,250,250,0
116,16,13,208.692239692019,250,0
116,16,14,24.9085282378651,250,0
116,16,15,250,250,0
116,17,0,244.728994881257,250,0
116,17,1,250,250,0
116,17,2,250,250,0
116,17,3,31.4291104341568,250,0
116,17,4,57.9807802044688,250,0
116,17,5,250,250,0
116,17,6,250,250,0
116,17,7,25.9018103423701,250,0
116,17,8,65.2441454734138,250,0
116,17,9,45.2939617695657,250,0
116,17,10,93.2520568980849,250,0
116,17,11,250,250,0
116,17,12,250,250,0
116,17,13,90.4352476043968,250,0
116,17,14,1.7444460548493,250,0
116,17,15,32.0839296959544,250,0
116,18,0,6.55239173472962,250,0
116,18,1,250,250,0
116,18,2,17.5517901231469,250,0
116,18,3,119.89799789728,250,0
116,18,4,61.0969779016071,250,0
116,18,5,250,250,0
116,18,6,250,250,0
116,18,7,250,250,0
116,18,8,250,250,0
116,18,9,7.08341547278183,250,0
116,18,10,250,250,0
116,18,11,92.5764029902466,250,0
116,18,12,10.0214355896998,250,0
116,18,13,250,250,0
116,18,14,20.5743172053689,250,0
116,18,15,250,250,0
116,19,0,250,250,0
116,19,1,213.449721017531,250,0
116,19,2,30.2690583106554,250,0
116,19,3,7.38559065787266,250,0
116,19,4,250,250,0
116,19,5,250,250,0
116,19,6,250,250,0
116,19,7,250,250,0
116,19,8,250,250,0
116,19,9,18.6057653030436,250,0
116,19,10,250,250,0
116,19,11,250,250,0
116,19,12,250,250,0
116,19,13,42.650222311489,250,0
116,19,14,14.974543415375,250,0
116,19,15,250,250,0
116,20,0,250,250,0
116,20,1,250,250,0
116,20,2,250,250,0
116,20,3,5.99593113185996,250,0
116,20,4,250,250,0
116,20,5,250,250,0
116,20,6,250,250,0
116,20,7,5.23622406984975,250,0
116,20,8,157.089635942615,250,0
116,20,9,250,250,0
116,20,10,250,250,0
116,20,11,250,250,0
116,20,12,250,250,0
116,20,13,250,250,0
116,20,14,38.1159806891245,250,0
116,20,15,63.5034111916146,250,0
116,21,0,132.876846917137,250,0
116,21,1,32.5724951326002,250,0
116,21,2,93.1729703282132,250,0
116,21,3,250,250,0
116,21,4,2.76599023158567,250,0
116,21,5,250,250,0
116,21,6,24.5347395676767,250,0
116,21,7,0.755246277474804,250,0
116,21,8,17.8534729058963,250,0
116,21,9,250,250,0
116,21,10,250,250,0
116,21,11,250,250,0
116,21,12,250,250,0
116,21,13,14.7116791093018,250,0
116,21,14,250,250,0
116,21,15,250,250,0
116,22,0,45.183370320507,250,0
116,22,1,250,250,0
116,22,2,48.2122844591222,250,0
116,22,3,250,250,0
116,22,4,250,250,0
116,22,5,250,250,0
116,22,6,220.516887517396,250,0
116,22,7,250,250,0
116,22,8,17.6775629997955,250,0
116,22,9,16.0010957748587,250,0
116,22,10,184.763593927264,250,0
116,22,11,250,250,0
116,22,12,250,250,0
116,22,13,250,250,0
116,22,14,250,250,0
116,22,15,31.3885258693465,250,0
116,23,0,19.2586878545159,250,0
116,23,1,172.234578057248,250,0
116,23,2,18.0500420802026,250,0
116,23,3,250,250,0
116,23,4,250,250,0
116,23,5,51.2322166116965,250,0
116,23,6,250,250,0
116,23,7,38.4562742519315,250,0
116,23,8,36.3406562275925,250,0
116,23,9,250,250,0
116,23,10,250,250,0
116,23,11,250,250,0
116,23,12,250,250,0
116,23,13,250,250,0
116,23,14,250,250,0
116,23,15,0.213583985686151,250,0
117,0,0,250,250,0
117,0,1,250,250,0
117,0,2,250,250,0
117,0,3,250,250,0
117,0,4,250,250,0
117,0,5,250,250,0
117,0,6,250,250,0
117,0,7,250,250,0
117,0,8,250,250,0
117,0,9,250,250,0
117,0,10,250,250,0
117,0,11,250,250,0
117,0,12,250,250,0
117,0,13,250,250,0
117,0,14,250,250,0
117,0,15,250,250,0
117,1,0,83.8435857916864,250,0
117,1,1,34.4130574821901,250,0
117,1,2,50.6047537661578,250,0
117,1,3,22.1959581889821,250,0
117,1,4,6.42902079564837,250,0
117,1,5,54.5427387395465,250,0
117,1,6,33.866715461883,250,0
117,1,7,250,250,0
117,1,8,18.3037280788979,250,0
117,1,9,157.526921085664,250,0
117,1,10,102.587201257275,250,0
117,1,11,250,250,0
117,1,12,81.46872295803,250,0
117,1,13,144.776361407948,250,0
117,1,14,26.5915959305245,250,0
117,1,15,165.883363145606,250,0
117,2,0,250,250,0
117,2,1,30.9665505580994,250,0
117,2,2,250,250,0
117,2,3,250,250,0
117,2,4,250,250,0
117,2,5,250,250,0
117,2,6,250,250,0
117,2,7,1.32566458774141,250,0
117,2,8,2.53202911505246,250,0
117,2,9,250,250,0
117,2,10,250,250,0
117,2,11,250,250,0
117,2,12,250,250,0
117,2,13,15.8355961495561,250,0
117,2,14,250,250,0
117,2,15,250,250,0
117,3,0,250,250,0
117,3,1,30.9723312085987,250,0
117,3,2,158.716370188688,250,0
117,3,3,250,250,0
117,3,4,250,250,0
117,3,5,250,250,0
117,3,6,250,250,0
117,3,7,250,250,0
117,3,8,84.7407631001861,250,0
